#-------------------------------------------------------------------------------
#  Bytes Format Units       Label Explanations
#-------------------------------------------------------------------------------
#  1- 14 F14.10 deg         RAdeg BCG Right Ascension in decimal degrees (J2000) 
# 16- 29 F14.10 deg         DEdeg BCG Declination in decimal degrees (J2000)
# 31- 38 F8.6   ---         z     Photometric redshift 
# 40- 49 F10.7  ---         specz Spectroscopic BCG redshift 
# 51- 59 F9.6   10+10solLum LumBr BCG r-band luminosity 
# 61- 69 F9.6   10+10solLum LumBi BCG i-band luminosity 
# 71- 79 F9.5   10+10solLum LumTr Total r-band luminosity
# 81- 89 F9.5   10+10solLum LumTi Total i-band luminosity 
# 91- 93 I3     ---         NGal  Detection richness 
# 95- 97 I3     ---         NR200 Scaled richness
#-------------------------------------------------------------------------------
173.31131       66.379503     0.121550 -1.00000   12.5970   16.4644    62.2202   79.5020   34  46 
201.75421        2.2054176    0.261950  0.260105  13.2479   16.7947    91.1465  113.208    38  53 
215.41700       37.291309     0.164750 -1.00000   12.3605   15.2995   120.091   146.542    52  78 
180.10563        3.3470316    0.129650 -1.00000   13.5707   16.7481    80.7811   99.7362   47  60 
145.44371       39.332690     0.299750  0.289064  11.9324   14.9366    75.9431   93.9471   34  41 
221.07852       31.286012     0.240350 -1.00000   10.1397   12.4323   174.846   211.541    66 101 
187.22627       19.431806     0.162050 -1.00000   12.1448   14.9778    73.2674   90.9190   43  53 
149.94517       22.402697     0.243050 -1.00000   14.8206   18.3989    59.3783   73.1743   36  38 
201.84549        3.6291988    0.229550  0.224688  11.9939   14.5726    95.8475  117.565    44  59 
113.25311       39.418426     0.170150  0.168073  14.5464   19.0334    75.8380   95.1580   39  42 
187.26058       47.622363     0.251150 -1.00000    9.96858  12.4519   115.551   142.220    52  69 
154.15189       24.800894     0.175550 -1.00000   10.4489   13.1276    94.0747  116.362    44  67 
134.79176       29.832680     0.299750  0.265623  12.7242   15.5326    84.7763  103.458    35  41 
194.11015        4.6702809    0.229550 -1.00000    9.94458  12.4065    72.1064   88.9725   36  47 
220.83206       27.812815     0.261950 -1.00000   15.5606   19.4212   125.661   154.628    41  70 
233.43388        3.6159827    0.288950  0.292703  13.3232   16.9093    82.5710  102.121    35  49 
139.58925       61.174776     0.275450 -1.00000   13.2024   16.6236    78.7662   97.7272   33  39 
179.04506       -0.35024172   0.259250  0.256299  19.2738   24.3138    91.8687  114.487    36  47 
225.34604       42.344484     0.283550  0.291523   7.87492  10.0098    66.8715   85.2089   39  51 
139.93448       56.366983     0.297050  0.277818  15.3552   19.2727    65.0684   80.7440   27  29 
177.46948       10.777112     0.294350  0.307667  10.9735   13.7302    69.7089   86.3020   32  39 
171.21792       41.667469     0.210650 -1.00000   14.8064   18.2828    95.6705  117.375    39  46 
217.15970       56.860926     0.110750  0.105955  12.7430   16.1876    89.6582  113.248    40  66 
246.05830       41.243778     0.189050  0.183160  16.0241   19.6324    81.0797   98.8143   35  44 
155.61849       50.105508     0.148550 -1.00000   10.0764   13.1187    56.4898   71.9756   33  35 
140.53188        3.7663271    0.283550  0.270159   9.61701  11.8088   102.986   127.618    36  46 
 28.174842       1.0071000    0.232250  0.229662  22.8824   28.4909    76.9875   94.6272   35  48 
