0.35463117243062414, -0.4794025471998147
0.35469990359797443, -0.18853248089359242
0.35469990359797443, -0.769484861845974
0.4671607897237335, -0.4016726290137034
0.4676008577239417, -0.6496330630005493
0.46760085772394183, -0.1508633518373954
0.6159194001745752, -0.32931680737464
0.6159194001745752, -0.5311545643353486
0.6164059792944461, -0.13170514612105322
0.7467718378241452, -0.5913614484247454
0.7467718378241455, -0.2113741121423267
0.7474753009497157, -0.403052522142231
0.89238998037411, -0.3920980301321828
0.89238998037411, -0.5710907205019224
0.8923899803741103, -0.2118370124613289
1.0188962038600202, -0.4037253423733387
1.0188962038600202, -0.5818989046944423
1.0188962038600204, -0.22264519665384874
1.248222650498672, -0.6833817257929282
1.2482226504986726, -0.46241092488770086
1.2485745472824357, -0.24180261610817189
1.632269992628145, -0.5534762868515148
1.633407021774556, -0.7615483539094656
1.633961440183923, -0.3424610234095664
2.217863340939541, -0.6644905484719694
2.2178633409395423, -0.43394035331193814
2.2200113393095666, -0.8932980599647284
