,ra,dec,z,r_cmag,r_cMag,g_cmag,g_cMag,i_cmag,i_cMag
500,242.43611289490715,7.2271096455715576,0.20332113,17.55842,-22.50502012370229,18.91049,-21.152950123702293,17.05396,-23.009480123702293
501,136.96017824723256,28.936540040645966,0.24165256,18.04929,-22.43562372616833,19.63403,-20.85088372616833,17.57113,-22.91378372616833
502,153.35287535612346,13.377270205261564,0.23498839,18.36911,-22.047178348009027,19.70259,-20.713698348009025,17.831039999999998,-22.585248348009028
503,211.66392136015807,27.599780803394985,0.26029563,17.64189,-23.02613181327393,19.30434,-21.36368181327393,17.11223,-23.55579181327393
504,38.13852850697121,-4.775238533825298,0.2810763,17.703789999999998,-23.154614544585442,19.21687,-21.64153454458544,17.1157,-23.74270454458544
505,117.18117537139294,21.262536694629528,0.2752353,17.42887,-23.37736714046743,19.088079999999998,-21.718157140467433,16.8903,-23.91593714046743
506,192.0736903555869,61.23029503825667,0.22466585,17.38862,-22.91774345901992,18.97699,-21.32937345901992,16.91826,-23.38810345901992
507,236.2379504637317,3.7535257475347104,0.27794915,17.28489,-23.54571065153964,18.99706,-21.83354065153964,16.67416,-24.15644065153964
508,144.46349041471638,14.731137977691677,0.20266199999999998,16.85155,-23.204019485881712,18.20431,-21.851259485881712,16.31981,-23.73575948588171
509,174.11690134332008,48.04736733395479,0.25389206,17.65965,-22.94687980191584,19.03088,-21.57564980191584,17.246979999999997,-23.359549801915843
510,349.3469732266105,12.396654630272325,0.28811473,18.068279999999998,-22.85167707489531,19.61468,-21.305277074895308,17.58141,-23.338547074895306
511,141.79058013143714,5.210543401470527,0.24150172,17.74525,-22.73812982481943,19.16864,-21.31473982481943,17.25098,-23.23239982481943
512,206.88813608808042,41.055712115209616,0.27807567,17.84633,-22.985401132279303,19.6727,-21.159031132279303,17.36476,-23.4669711322793
513,173.08384274868232,35.692273390665626,0.22619029999999998,17.52345,-22.799436922770152,19.0326,-21.290286922770154,16.938470000000002,-23.38441692277015
514,184.116650415325,35.63949094055361,0.25267866,17.69285,-22.901867074585944,19.146829999999998,-21.447887074585946,17.18327,-23.411447074585944
515,233.04709908904385,10.380005218402683,0.22480142,17.33224,-22.97559708168174,18.856939999999998,-21.45089708168174,16.84447,-23.46336708168174
516,206.50556390813125,9.179003221808452,0.22501403,18.17876,-22.131386465486205,19.52835,-20.781796465486206,17.65823,-22.651916465486206
517,195.44925300560757,52.01421358158011,0.27771702,18.63279,-22.19573529288715,20.07745,-20.75107529288715,18.10589,-22.72263529288715
518,119.66094546155459,13.151560197083711,0.23874217,17.6125,-22.842660824237893,19.0623,-21.392860824237893,17.12736,-23.327800824237894
519,145.26897104082454,22.848074926204834,0.27083495,18.50241,-22.263849218725067,20.097179999999998,-20.66907921872507,17.883960000000002,-22.882299218725066
520,146.5219923149373,28.276463081478852,0.23448671,17.60521,-22.805839872687784,19.17809,-21.232959872687783,17.13402,-23.277029872687784
521,353.49828133721917,18.760013411413773,0.26981533,17.234,-23.522910528726747,18.827360000000002,-21.929550528726747,16.71271,-24.044200528726748
522,6.494793272768519,-3.2915369981630818,0.22637914,18.21191,-22.11301659674253,19.53779,-20.787136596742528,17.61717,-22.707756596742527
523,146.27074381095215,35.97608428334252,0.21885619,17.02495,-23.217479445439675,18.56393,-21.678499445439677,16.52155,-23.720879445439675
524,222.4920149176429,14.091558774389851,0.29696092,17.917370000000002,-23.078015633813447,19.74426,-21.251125633813448,17.370379999999997,-23.62500563381345
