,ra,dec,z,objID,g_mag,r_mag,i_mag,c_g2r,c_g2i,c_g2r_zref,c_g2i_zref
960,343.2975121930334,10.456584895767365,0.27435106,1237679010929049860,18.502756,16.974264,16.429531,1.528492,2.073225,1.5284919738769531,2.0732250213623047
961,135.73170345522752,19.388502029853747,0.23796685,1237667209972547822,19.844948,18.43693,17.938541,1.4080181,1.9064064,1.4080181121826172,1.9064064025878906
962,246.030952547369,51.04436248976292,0.27527058,1237665355090034771,19.501795,17.957788,17.424429,1.5440063,2.0773659,1.54400634765625,2.0773658752441406
963,17.301023079217043,21.180603056334157,0.25849867,1237666091664998584,19.605837,18.10192,17.566093,1.5039177,2.0397434,1.5039176940917969,2.039743423461914
964,132.10777762044577,56.89364064029715,0.2911192,1237651274036740345,20.235792,18.609634,18.06683,1.6261578,2.1689625,1.6261577606201172,2.1689624786376953
965,239.03282989845053,50.92764377340811,0.24914934,1237651250438668593,19.235813,17.77598,17.249704,1.4598331,1.9861088,1.4598331451416016,1.9861087799072266
966,189.6450095516289,15.774204531590508,0.2499195,1237664291541024844,19.33184,17.865107,17.32262,1.4667339,2.0092201,1.4667339324951172,2.0092201232910156
967,235.30726159038522,47.43590933029279,0.21289256,1237659329773371649,19.177536,17.839474,17.357546,1.3380623,1.8199902,1.3380622863769531,1.8199901580810547
968,224.11460381498227,10.359385897028242,0.29449123,1237662199892607268,20.145918,18.570774,17.998255,1.5751438,2.147663,1.575143814086914,2.147663116455078
969,247.67180436299594,13.668547196421631,0.2924483,1237665549440844094,19.1718,17.534338,16.96725,1.6374626,2.2045498,1.6374626159667969,2.204549789428711
970,186.9765487251596,44.3637632872793,0.26797262,1237661850396328114,19.429632,17.900698,17.342354,1.5289345,2.0872784,1.5289344787597656,2.087278366088867
971,172.32367565975858,12.793133042810002,0.2530885,1237661813343191220,18.369446,16.875595,16.351831,1.4938507,2.0176144,1.4938507080078125,2.0176143646240234
972,210.71313683334068,52.409788305401165,0.23697144,1237659132743712992,20.022856,18.696957,18.168154,1.3258991,1.854702,1.3258991241455078,1.8547019958496094
973,140.63436501912832,27.599105086741957,0.2680676,1237664877801504983,18.796484,17.248463,16.693127,1.5480213,2.1033573,1.5480213165283203,2.1033573150634766
974,15.617135509931245,31.48734330187641,0.2167904,1237680477662150996,18.616123,17.221577,16.731253,1.3945465,1.8848705,1.3945465087890625,1.8848705291748047
975,358.82836273806106,27.349898680370078,0.26079717,1237680306406752633,19.856422,18.379763,17.815294,1.4766598,2.0411282,1.4766597747802734,2.041128158569336
976,25.315661473215666,-1.2393319893479573,0.25273806,1237663782597886182,19.525837,18.096237,17.582401,1.4295998,1.9434357,1.4295997619628906,1.9434356689453125
977,166.33214159516214,31.722085375428673,0.25257486,1237665330919178335,18.918137,17.38635,16.88483,1.531786,2.0333061,1.5317859649658203,2.033306121826172
978,175.40867038597156,39.93432688748889,0.27689093,1237664668979232951,20.087906,18.64156,18.115864,1.4463463,1.9720421,1.4463462829589844,1.9720420837402344
979,212.84514840648228,8.89413889800703,0.27804518,1237662263779000529,19.671381,18.098114,17.549456,1.573267,2.1219254,1.5732669830322266,2.1219253540039062
980,191.10405596388892,58.861486823398955,0.28902522,1237658310795002012,19.98327,18.395063,17.805182,1.5882072,2.1780891,1.5882072448730469,2.178089141845703
981,175.89775564318614,11.807227024625062,0.20441519,1237661949176905895,18.462944,17.07723,16.556282,1.3857136,1.906662,1.3857135772705078,1.9066619873046875
982,221.69467900053974,61.957648014834106,0.2593965,1237651538182537483,18.918104,17.413528,16.875797,1.5045757,2.042307,1.5045757293701172,2.042306900024414
983,251.64597239479787,16.106197405929958,0.25837514,1237662696506917663,18.785007,17.365145,16.83269,1.4198627,1.9523182,1.4198627471923828,1.9523181915283203
984,161.6753777575804,48.484694203157076,0.2695077,1237658614126280924,20.081919,18.587244,18.04063,1.4946747,2.0412884,1.4946746826171875,2.041288375854492
985,232.15627933931768,48.95584937965462,0.27527383,1237659324949397811,19.406078,17.82664,17.297825,1.5794392,2.1082535,1.5794391632080078,2.1082534790039062
986,162.58537368292497,16.983342071233338,0.2018393,1237668586503995534,19.199385,17.898037,17.410032,1.3013477,1.7893524,1.3013477325439453,1.7893524169921875
987,247.2332892503561,46.848383464654944,0.27219462,1237651252589035738,19.040163,17.413504,16.817535,1.6266594,2.2226276,1.6266593933105469,2.222627639770508
988,166.9518326610658,28.61760979823908,0.2372579,1237667254008938580,18.562855,17.080584,16.518192,1.4822712,2.0446625,1.4822711944580078,2.0446624755859375
989,189.41851502060535,26.561409935253064,0.2753275,1237667441899077782,19.704699,18.093355,17.505651,1.6113434,2.199047,1.6113433837890625,2.199047088623047
