,ra,dec,z,r_cmag,r_cMag,g_cmag,g_cMag,i_cmag,i_cMag
82,202.89508548173256,10.705827886228633,0.29831517,18.30076,-22.705989924306476,20.09146,-20.915289924306474,17.641820000000003,-23.364929924306473
83,209.15320486439063,17.832503167329804,0.22140951,16.97531,-23.29540875930872,18.33267,-21.93804875930872,16.50531,-23.76540875930872
84,217.008521988418,20.029625635611964,0.24924424,17.55573,-23.00526674573715,19.302629999999997,-21.258366745737153,17.02564,-23.53535674573715
85,188.48055240413257,15.43305233971104,0.22812648,17.263720000000003,-23.080005638956262,18.50745,-21.836275638956266,16.72557,-23.618155638956264
86,129.70966554789973,42.13139224488585,0.25330898,17.34093,-23.259929888900544,18.92016,-21.680699888900545,16.87835,-23.722509888900543
87,222.8729750835146,21.831005577573592,0.26429263,17.89629,-22.809411792965058,19.30731,-21.398391792965057,17.33933,-23.366371792965058
88,206.56875671701022,-2.461468683508725,0.22083992,17.06745,-23.196984222213537,18.445439999999998,-21.81899422221354,16.56405,-23.700384222213536
89,135.54488350838085,61.39497712546402,0.26715282,17.77715,-22.955194316541657,19.26409,-21.468254316541657,17.286479999999997,-23.44586431654166
90,162.09523288440892,28.009485661309444,0.24054909,17.57193,-22.901742026052187,19.10539,-21.368282026052185,17.11081,-23.362862026052184
91,133.7509900689755,30.347871081612862,0.29926497,17.77615,-23.238541952694554,19.22856,-21.786131952694554,17.28334,-23.731351952694556
92,216.84120729764805,0.945502074407966,0.29184225,18.37409,-22.577906691395864,19.91861,-21.03338669139586,17.73228,-23.219716691395863
93,11.006552118617263,10.619570207657576,0.20237564,17.42269,-22.62945269726585,18.99595,-21.05619269726585,16.850839999999998,-23.201302697265852
94,31.320630050277888,17.936404336802582,0.2005848,17.020570000000003,-23.010039954138076,18.170370000000002,-21.860239954138077,16.41754,-23.61306995413808
95,16.599815050104624,-4.3981436254309205,0.25170842,18.29992,-22.285313916129873,19.44932,-21.135913916129873,17.6978,-22.887433916129872
96,137.21957030176418,28.862261401016088,0.25381398,17.75086,-22.854911242056804,19.68966,-20.916111242056804,17.21621,-23.389561242056804
97,116.27008994451842,33.21568572786449,0.23061104,17.32708,-23.04314876234754,18.953770000000002,-21.416458762347535,16.80435,-23.565878762347538
98,173.50861412745945,39.92402855912186,0.28852007,17.824360000000002,-23.09909956913449,19.04665,-21.876809569134494,17.32327,-23.600189569134493
99,356.8650026652547,-0.15380967497132764,0.2647093,18.010579999999997,-22.699019520911087,19.82129,-20.888309520911083,17.4081,-23.301499520911083
100,18.971222505428894,5.54615985285989,0.22350799,17.43515,-22.858594184051235,18.92451,-21.369234184051233,16.89732,-23.396424184051234
101,212.60442122570893,63.61975593647219,0.20135863,17.09219,-22.947746076482726,18.37742,-21.662516076482724,16.688760000000002,-23.351176076482723
