,ra,dec,z,r_cmag,r_cMag,g_cmag,g_cMag,i_cmag,i_cMag
36,147.55048044922438,21.6476799892572,0.27604023,16.36046,-24.45302635547851,18.174979999999998,-22.638506355478512,15.843879999999999,-24.96960635547851
37,155.68104104083469,32.31017129392234,0.29342368,17.128429999999998,-23.83704611320027,18.66901,-22.296466113200268,16.64218,-24.323296113200268
38,186.45177230948585,7.971487666591532,0.25274852,17.10715,-23.48824859358975,18.689970000000002,-21.905428593589747,16.54855,-24.04684859358975
39,231.0812857892367,35.266487996963036,0.25578028,17.033620000000003,-23.591189053684257,18.7417,-21.883109053684258,16.50868,-24.11612905368426
40,13.512649990710996,20.230530227769894,0.27973607,17.07099,-23.775533422908534,18.794320000000003,-22.05220342290853,16.57669,-24.269833422908533
41,34.6274823986822,-0.4296599854623253,0.28174207,17.84911,-23.015177218008066,19.66391,-21.200377218008065,17.207729999999998,-23.656557218008068
42,200.0937621351916,5.164687540092084,0.27711484,17.715329999999998,-23.1078040499093,19.27869,-21.5444440499093,17.094070000000002,-23.729064049909297
43,190.85295014528234,27.28036018105903,0.20148268,15.52299,-24.518438030860125,17.02165,-23.019778030860124,15.13459,-24.906838030860126
44,28.357065410037517,-1.1600140337804994,0.23456444,16.80836,-23.60350219498408,18.35269,-22.059172194984082,16.29215,-24.119712194984082
45,145.7120480260817,3.321358859817384,0.2830875,17.43885,-23.437286350280996,19.01134,-21.864796350280994,16.75281,-24.123326350280994
46,126.4909449245828,4.246738507670513,0.23492122,16.39473,-24.020857566044707,17.76108,-22.654507566044707,15.893429999999999,-24.522157566044708
47,183.5484066177461,25.901078555919717,0.29127595,17.41386,-23.533293448130877,18.97831,-21.968843448130876,16.83363,-24.113523448130877
48,155.45918031274638,14.122287318707265,0.24894959,16.9619,-23.596183869532773,18.53404,-22.024043869532772,16.36444,-24.193643869532774
49,349.93763246027913,-1.291320103996125,0.29610106,17.141939999999998,-23.846205275233494,18.78231,-22.205835275233493,16.53804,-24.450105275233494
50,152.8737049480596,8.351576280381218,0.2803187,17.44087,-23.410824852742895,19.25216,-21.599534852742895,16.95735,-23.894344852742893
51,208.6301794990001,4.027129023627999,0.23843017,16.68756,-23.764391437610097,18.28821,-22.1637414376101,16.40537,-24.046581437610097
52,356.5995490597057,0.7494169259045094,0.27343696,17.50292,-23.287050504496374,19.19489,-21.595080504496373,16.89303,-23.896940504496374
53,357.32008372020516,35.45284977471113,0.25408378,16.81082,-23.79757148177827,18.62525,-21.98314148177827,16.215139999999998,-24.39325148177827
54,149.33625669754028,9.88121134102533,0.27596146,17.519460000000002,-23.29331781071332,19.190479999999997,-21.622297810713324,16.8978,-23.91497781071332
55,14.871674890911038,3.7222405148987674,0.2689692,17.16667,-23.582457811510604,18.88532,-21.863807811510604,16.58721,-24.161917811510605
56,147.4538487931481,29.282086299787284,0.21088623,16.93564,-23.216483973274094,18.34613,-21.805993973274095,16.35829,-23.793833973274094
57,358.2896050293074,13.765319197422352,0.26507768,16.41862,-24.29442082017052,18.17975,-22.53329082017052,15.83436,-24.87868082017052
58,33.11244922348698,-5.626558110873388,0.29934615,17.5387,-23.47666968640987,19.59346,-21.42190968640987,16.95674,-24.05862968640987
59,235.48776262058053,42.821892869064925,0.25567058,17.07861,-23.5451404887168,18.52034,-22.1034104887168,16.55934,-24.064410488716803
60,17.975222205956356,24.43525167611986,0.2015109,16.82777,-23.21399731532376,18.223129999999998,-21.818637315323762,16.32845,-23.71331731532376
61,350.91199348144636,9.147492056641012,0.20347512,16.59603,-23.469245510203294,17.89575,-22.169525510203293,16.18649,-23.878785510203294
62,134.7917569883885,29.832688987648982,0.29419976,17.694570000000002,-23.277496645789764,18.97719,-21.994876645789766,17.046879999999998,-23.92518664578977
63,146.19638986886724,2.732719135694309,0.22708036,16.63017,-23.70231681222168,18.138460000000002,-22.19402681222168,16.1097,-24.22278681222168
64,8.195708185370679,12.21757981989776,0.27862309999999996,17.263270000000002,-23.573347076905915,18.99825,-21.838367076905918,16.666320000000002,-24.170297076905914
65,324.18075482430413,10.37455658423493,0.29106557,18.017039999999998,-22.928311979427672,19.7541,-21.19125197942767,17.38171,-23.56364197942767
66,186.6769366089916,19.840683757529867,0.23661262,16.61375,-23.819427898301537,18.19281,-22.240367898301535,16.07382,-24.359357898301536
67,259.60990135302336,30.080620241056856,0.280085,17.616229999999998,-23.2333917183285,19.508760000000002,-21.340861718328497,16.96235,-23.8872717183285
68,351.82474688387185,26.521680442866007,0.21757866,16.85335,-23.374810606252787,18.24251,-21.985650606252786,16.27853,-23.949630606252786
69,248.5155338353017,25.29301793281838,0.27342683,17.0248,-23.765078596422015,18.80412,-21.985758596422013,16.379939999999998,-24.409938596422016
70,148.46406029942327,22.258914596844107,0.27384493,17.47966,-23.314009357230223,19.14281,-21.65085935723022,16.96593,-23.82773935723022
71,235.51875740870568,48.09104966020962,0.20464063,16.761670000000002,-23.317455570129674,18.224729999999997,-21.85439557012968,16.29939,-23.779735570129677
72,224.86563061518157,3.3460412551857965,0.28424826,16.9887,-23.8976175345106,19.1068,-21.779517534510603,16.35435,-24.531967534510603
73,8.748956650651508,30.021021250434675,0.24691282,16.864,-23.67386130199071,18.37584,-22.16202130199071,16.33124,-24.206621301990708
74,330.85753917036635,23.90519220539537,0.26576218,16.794539999999998,-23.924883546855796,19.06149,-21.657933546855794,16.21554,-24.503883546855793
75,229.5152591226129,36.475757453565,0.24865066,17.181179999999998,-23.37394543460332,18.5445,-22.01062543460332,16.73193,-23.82319543460332
76,341.6002695898346,4.383724967322768,0.27105886,17.63106,-23.1372478655744,19.42863,-21.3396778655744,16.96848,-23.7998278655744
