,ra,dec,z,objID,g_mag,r_mag,i_mag,c_g2r,c_g2i,c_g2r_zref,c_g2i_zref
0,250.08254838650885,46.71153135360437,0.23276423,1237651715872325879,17.980946,16.546164,16.04907,1.434782,1.9318752,1.4347820281982422,1.931875228881836
1,130.7398189043654,36.36646003953564,0.29645097,1237657628437578060,19.219233,17.525244,16.979864,1.6939888,2.2393684,1.6939888000488281,2.239368438720703
2,174.05435379455596,40.043272298621616,0.2945722,1237662225674469597,19.199816,17.59254,16.987646,1.607275,2.2121696,1.6072750091552734,2.212169647216797
3,210.25219989055893,2.8638091045806404,0.25708973,1237651754560389456,19.730865,18.172491,17.630459,1.5583744,2.1004066,1.5583744049072266,2.1004066467285156
4,188.56728230785902,15.252336618148355,0.27977693,1237664291003695270,19.839067,18.189487,17.609932,1.64958,2.2291355,1.6495800018310547,2.229135513305664
5,161.87087891344262,15.233911753538266,0.20857787,1237668584356118826,18.324049,16.906765,16.408085,1.417284,1.9159641,1.4172840118408203,1.915964126586914
6,154.39302393136964,59.561061039218615,0.2890586,1237655370892181721,19.23132,17.761461,17.213303,1.4698582,2.0180168,1.469858169555664,2.018016815185547
7,9.575498003419852,9.463182441093377,0.28362858,1237679318019735708,19.708504,18.145992,17.597845,1.5625114,2.1106586,1.5625114440917969,2.110658645629883
8,142.7069494638422,28.852226107210573,0.29905593,1237664835396239593,19.653788,18.007345,17.431816,1.6464424,2.2219715,1.6464424133300781,2.2219715118408203
9,188.60036066307475,9.787638325896507,0.22960329,1237662237468000464,18.555216,17.071842,16.581106,1.4833736,1.9741096,1.4833736419677734,1.9741096496582031
10,142.15268950958531,37.789787653044044,0.24691221,1237660342861430885,18.57186,17.11418,16.637657,1.4576797,1.9342022,1.4576797485351562,1.9342021942138672
11,334.315983702489,9.052793669803416,0.28500324,1237672005855281198,19.687195,18.011175,17.426739,1.6760197,2.260456,1.6760196685791016,2.260456085205078
12,173.2174449797248,39.84333417776916,0.29865885,1237662225674142469,20.220438,18.748337,18.19004,1.4721012,2.0303974,1.4721012115478516,2.030397415161133
13,201.50228458054488,12.378766184237936,0.20602646,1237671958587703587,18.148584,16.803955,16.320671,1.3446293,1.8279133,1.3446292877197266,1.8279132843017578
14,127.49773905910564,56.32903732272889,0.28901133,1237663547977695529,19.378937,17.793362,17.261656,1.5855751,2.117281,1.5855751037597656,2.117280960083008
15,179.31323546362367,33.610706938161215,0.21948987,1237665126931234948,18.855225,17.51862,17.027626,1.3366051,1.8275986,1.3366050720214844,1.8275985717773438
16,166.23145049284113,47.42101288520093,0.2152495,1237658203432288269,18.535248,17.173225,16.673111,1.3620224,1.8621368,1.3620223999023438,1.8621368408203125
17,172.46469947626252,2.9379726523747722,0.2382387,1237651754543874304,19.124317,17.769478,17.21793,1.3548393,1.9063873,1.3548393249511719,1.9063873291015625
18,140.53187200525457,3.76632940215769,0.277344,1237654601559245163,18.930573,17.385796,16.839088,1.5447769,2.091484,1.5447769165039062,2.0914840698242188
19,146.73028244800727,15.190685794046916,0.23470041,1237670964314636367,18.891945,17.391804,16.868975,1.5001411,2.0229702,1.5001411437988281,2.022970199584961
20,125.11184818605564,7.6139228844242695,0.22618544,1237661066553131525,18.52684,17.045311,16.528566,1.4815292,1.9982738,1.4815292358398438,1.9982738494873047
21,203.10213421280994,50.40715638104107,0.27532956,1237661957758320842,19.09356,17.59772,17.035818,1.4958401,2.0577412,1.495840072631836,2.057741165161133
22,180.9727591822912,1.7834583508627995,0.24152568,1237651752936997161,19.386438,17.994848,17.491026,1.3915901,1.8954124,1.3915901184082031,1.8954124450683594
23,114.33720906162358,35.29491907023847,0.20893908,1237651250940084623,17.82646,16.54711,16.06059,1.2793503,1.7658691,1.2793502807617188,1.765869140625
24,17.079356486064967,27.967261939180283,0.24868143,1237680076077728201,19.208147,17.795244,17.288782,1.4129028,1.9193649,1.41290283203125,1.9193649291992188
25,130.62388650354953,8.302270549029993,0.23589924,1237664285634003300,18.782179,17.33489,16.81076,1.4472885,1.9714184,1.4472885131835938,1.9714183807373047
26,237.14053418567278,36.09323679843965,0.24915533,1237662503755972875,18.58134,17.031223,16.53748,1.5501175,2.0438614,1.5501174926757812,2.0438613891601562
27,168.19808626627406,2.502992486041581,0.27223596,1237651754005168429,19.093376,17.577444,17.011343,1.5159321,2.0820332,1.5159320831298828,2.082033157348633
28,249.90828250305094,47.05288370397957,0.22638986,1237651715872129401,18.554693,17.216211,16.716522,1.3384819,1.838171,1.3384819030761719,1.8381710052490234
29,16.54324207894651,0.8556917872165687,0.26237586,1237663785278374092,19.207924,17.657394,17.109459,1.5505295,2.098465,1.5505294799804688,2.0984649658203125
30,16.03031124256421,25.015337935326404,0.2778487,1237666275810410916,19.15563,17.575161,17.072847,1.5804691,2.0827827,1.5804691314697266,2.082782745361328
31,194.61600476885656,65.35865194411417,0.23361036,1237651067354939537,18.318293,16.893642,16.39383,1.4246502,1.9244633,1.4246501922607422,1.9244632720947266
32,209.9084961705108,14.280111635782264,0.20983465,1237662530601156896,19.582848,18.317595,17.797516,1.2652531,1.7853317,1.2652530670166016,1.7853317260742188
33,221.02860684322758,63.74987929357779,0.2920417,1237651539792625926,19.349445,17.710093,17.154316,1.6393528,2.1951294,1.639352798461914,2.19512939453125
34,143.03589195768896,29.067815263131827,0.29994437,1237664878339490090,19.203733,17.648571,17.077406,1.5551624,2.1263275,1.5551624298095703,2.1263275146484375
35,173.86226702834665,31.892405551983,0.246881,1237665368509317222,18.317873,16.943306,16.453627,1.374567,1.8642464,1.3745670318603516,1.8642463684082031
36,155.91948070646754,4.187515165496148,0.29173332,1237654605323894994,20.700916,19.118795,18.56476,1.5821209,2.136156,1.5821208953857422,2.1361560821533203
37,201.05500096128225,-3.297648639603563,0.21954367,1237655497589588217,18.359547,16.979656,16.468704,1.3798904,1.8908424,1.3798904418945312,1.8908424377441406
38,130.3095385581728,7.978787806252669,0.22459233,1237661066018488744,18.756693,17.331911,16.786064,1.4247818,1.9706287,1.4247817993164062,1.9706287384033203
39,172.5054328995613,12.938055758533348,0.25022402,1237661950786142215,18.312048,16.861042,16.366522,1.4510059,1.9455261,1.4510059356689453,1.945526123046875
40,358.5084273914105,30.58505347719329,0.2729632,1237663232840761878,19.57107,18.004314,17.433088,1.5667553,2.1379814,1.5667552947998047,2.137981414794922
41,180.36479358843613,8.6629047793802,0.25767684,1237658425173279004,18.899742,17.469925,16.939638,1.4298172,1.960104,1.4298171997070312,1.960103988647461
42,147.64382569062425,15.850169266355094,0.23012948,1237670964851900648,18.686565,17.236326,16.738276,1.4502392,1.9482899,1.4502391815185547,1.9482898712158203
43,205.93495656832886,40.07349108790287,0.22929545,1237662193996595309,18.434118,16.971605,16.472578,1.462513,1.9615402,1.4625129699707031,1.9615402221679688
44,335.0352672816424,9.39873746549281,0.24848895,1237679010388574517,18.650137,17.170061,16.654785,1.4800758,1.9953518,1.4800758361816406,1.995351791381836
45,170.80099295134954,6.982634969549536,0.24196912,1237661971179372762,19.183317,17.714388,17.215996,1.4689293,1.9673214,1.4689292907714844,1.9673213958740234
46,137.16339725236028,6.9977824907263315,0.22219214,1237660412649603467,19.373293,17.985361,17.445013,1.3879318,1.9282799,1.3879318237304688,1.9282798767089844
47,200.8289585841117,21.40280365619852,0.24299979,1237667782304333963,18.63477,17.161644,16.652023,1.4731255,1.9827461,1.4731254577636719,1.9827461242675781
48,1.5481057745566318,-10.472086898603134,0.22826095,1237652946915688603,18.760887,17.37064,16.823408,1.3902473,1.937479,1.3902473449707031,1.937479019165039
49,172.83706026817623,33.57974924282652,0.21897735,1237665127465812119,18.071722,16.701553,16.216185,1.3701687,1.8555374,1.370168685913086,1.8555374145507812
50,148.36916747017085,22.829003118166074,0.20816642,1237667293193437340,18.79018,17.4503,16.971567,1.33988,1.818613,1.3398799896240234,1.818613052368164
51,127.74570171249539,32.40346824833239,0.24025565,1237658191611756776,19.216187,17.75292,17.24084,1.4632664,1.9753456,1.463266372680664,1.9753456115722656
52,337.3645085605786,3.2886925912446783,0.29133147,1237678823565885729,19.531137,17.985178,17.381975,1.5459595,2.1491623,1.54595947265625,2.1491622924804688
53,19.302895958835563,15.018507114185836,0.2697371,1237649920578158744,18.901485,17.418198,16.86162,1.4832878,2.0398655,1.4832878112792969,2.039865493774414
54,245.22622853002446,44.70048357151421,0.22101703,1237665355624087854,18.177015,16.825222,16.315426,1.3517933,1.8615894,1.3517932891845703,1.8615894317626953
55,130.06811576551434,6.847849632983027,0.24145891,1237660669806969179,19.109049,17.592968,17.059675,1.5160809,2.0493736,1.5160808563232422,2.0493736267089844
56,6.001290654842478,0.5020231985390461,0.2958658,1237663716016980116,19.551418,17.964725,17.39259,1.5866928,2.1588287,1.5866928100585938,2.1588287353515625
57,226.10029989489016,47.15498816366723,0.27017772,1237659119863398530,19.257498,17.76027,17.182041,1.4972286,2.0754566,1.4972286224365234,2.0754566192626953
58,198.60402823705346,64.61238778839014,0.22884396,1237654876436627548,19.20469,17.7703,17.263103,1.434391,1.9415874,1.4343910217285156,1.9415874481201172
59,239.2227005012262,45.33825433111747,0.2284141,1237659325488889873,18.173716,16.8547,16.368011,1.3190155,1.8057041,1.3190155029296875,1.805704116821289
60,173.09133608405045,33.95993582460287,0.23174608,1237665024363921480,18.510223,17.02716,16.541197,1.4830627,1.9690266,1.483062744140625,1.9690265655517578
61,147.56150892527359,28.999117985839643,0.21426676,1237665097928736904,18.333826,16.92014,16.428349,1.4136868,1.9054775,1.413686752319336,1.905477523803711
62,239.84135669613394,50.17550875866745,0.24750161,1237651250439061897,19.4474,17.95856,17.450214,1.4888382,1.9971848,1.4888381958007812,1.9971847534179688
63,133.52247562431563,54.430287338982566,0.2491628,1237651192432951472,18.91498,17.405895,16.873135,1.5090847,2.0418453,1.509084701538086,2.0418453216552734
64,167.85166722813054,14.147374229840475,0.22273019,1237661069255966815,18.07931,16.662804,16.213287,1.4165058,1.8660221,1.4165058135986328,1.8660221099853516
65,170.43970203294822,46.1173118419434,0.22587721,1237660634926022810,19.256823,17.833971,17.341604,1.4228516,1.9152184,1.4228515625,1.9152183532714844
66,358.2629690691622,3.1707151180254893,0.22312853,1237678598089736436,19.031523,17.64818,17.094841,1.3833427,1.9366817,1.3833427429199219,1.9366817474365234
67,228.7943909261607,43.66433090307665,0.24144885,1237662302439669940,19.217342,17.749289,17.245623,1.4680538,1.9717197,1.4680538177490234,1.971719741821289
68,357.37607859215655,16.431845909525528,0.29376823,1237678600230404437,19.678564,18.054293,17.48275,1.6242714,2.1958141,1.6242713928222656,2.1958141326904297
69,224.6997587659374,19.454115173337176,0.22085159,1237667966958305602,18.893064,17.533997,17.033972,1.3590679,1.8590927,1.3590679168701172,1.8590927124023438
70,127.21142247807852,32.462316564620394,0.2641187,1237658192148496658,19.63614,17.998177,17.46276,1.6379642,2.17338,1.6379642486572266,2.173379898071289
71,215.30813341607117,9.843884432748998,0.22179657,1237662239090082076,19.074703,17.680984,17.183874,1.3937187,1.8908291,1.3937187194824219,1.890829086303711
72,154.1826297917087,37.93860402461878,0.25162828,1237661382775603266,18.970886,17.504292,16.964699,1.4665947,2.0061874,1.4665946960449219,2.0061874389648438
73,151.01517632900425,37.52327618548624,0.28014258,1237661138495930500,19.40641,17.866207,17.322723,1.5402031,2.0836868,1.5402030944824219,2.0836868286132812
74,33.146931027468625,-8.346113885906236,0.232141,1237652901299290212,18.547785,17.128395,16.601177,1.4193897,1.9466076,1.4193897247314453,1.9466075897216797
75,41.850291781256495,-1.9514374985989642,0.24118325,1237678889601663197,18.73188,17.334034,16.80046,1.3978462,1.9314194,1.3978462219238281,1.9314193725585938
76,150.33451667510565,37.51525548616244,0.29041773,1237661383848034562,19.641802,18.10049,17.53312,1.5413113,2.1086826,1.541311264038086,2.108682632446289
77,201.4452965234829,41.64906984268356,0.2174352,1237662195068764307,18.702879,17.244274,16.71512,1.4586048,1.9877586,1.4586048126220703,1.9877586364746094
78,4.86251436891564,3.1616334425923696,0.27613646,1237678598092620029,19.085196,17.53635,16.994007,1.5488453,2.0911884,1.5488452911376953,2.091188430786133
