,ra,dec,z,rich,lg_Mstar,BCG_age
0,250.08254838650882,46.711531353604364,0.23276423,199.53927612304688,11.40278,6.6348747012535
1,203.8337226793197,41.0011464409052,0.23174694,189.18115234375003,11.647730000000001,9.57155208698018
2,260.61325903724463,32.1325684169872,0.22932445,179.9518890380859,11.89193,7.160906861039495
3,140.21889165811078,30.46118717712651,0.29424559999999994,128.6494140625,11.46989,9.239995509643586
4,130.7398189043654,36.36646003953564,0.29645097,139.98385620117188,11.450510000000001,9.412910658139243
5,203.16004737928918,50.5599991282856,0.29092997,152.8743133544922,11.500940000000002,7.619340206559089
6,174.05435379455596,40.043272298621616,0.2945722,155.13204956054688,11.44624,9.1398838986489
7,210.2521998905589,2.8638091045806404,0.25708973,134.27850341796878,11.049660000000001,7.2681668347890795
8,188.56728230785905,15.252336618148355,0.27977693,136.90235900878903,11.21222,9.379468670494736
9,161.87087891344262,15.233911753538266,0.20857787,127.65783691406249,11.312619999999999,8.649726127547252
10,16.230713631398995,0.060093083024781925,0.27608192,128.67991638183594,11.492339999999999,8.93033182420433
11,192.3420829362044,49.79503970710243,0.28724770000000005,129.30537414550778,11.5186,8.821917748020313
12,154.39302393136964,59.561061039218615,0.2890586,123.767822265625,11.09285,4.494671016021483
13,201.75420950276046,2.2054218806332626,0.2600985,115.1640167236328,11.6521,9.86447462031904
14,163.5730968002746,14.651168356742813,0.2970839000000001,125.01873016357422,11.627360000000001,8.82483971312367
15,137.7733265845257,61.129825400208034,0.28957656,111.50282287597656,11.732970000000005,9.09069372900048
16,187.2605719123928,47.62237914373845,0.25267258,111.62486267089844,11.52453,9.45420713275199
17,9.57549800341985,9.463182441093377,0.28362858,103.58548736572264,11.08301,7.006496793129064
18,185.6720934931271,2.0997009148511507,0.22911087,95.18000030517578,11.40172,9.307744514003588
19,2.3360866391128643,6.823088301213932,0.24398266,105.53812408447264,11.547039999999999,8.570986858106929
20,201.84549713948246,3.629195635850618,0.22044352,96.20207977294922,11.41469,6.370687570088827
21,142.7069494638422,28.85222610721057,0.29905593,105.81271362304688,11.25323,8.125986046801755
22,184.48662777963824,20.67136752278499,0.21443991,89.71871948242188,11.444180000000001,7.806777006892016
23,188.60036066307475,9.787638325896507,0.22960329,92.96802520751952,11.317919999999999,7.353769403242582
24,28.174847327626125,1.0070892973837489,0.2275947,93.85281372070312,11.94315,7.863353886927129
25,0.4936709341932328,12.066117621618426,0.21127774,83.47943115234375,11.59474,7.938180054635314
26,155.2866704709054,14.767664392406068,0.24841015,83.05229187011719,11.48254,8.720400455766612
27,142.15268950958531,37.789787653044044,0.24691221,84.92865753173827,11.20582,5.702347967787937
