,ra,dec,z,rich,lg_Mstar,BCG_age
0,203.8337226793197,41.0011464409052,0.23174694,189.18115234375003,11.647730000000001,9.57155208698018
1,140.21889165811078,30.46118717712651,0.29424559999999994,128.6494140625,11.46989,9.239995509643586
2,130.7398189043654,36.36646003953564,0.29645097,139.98385620117188,11.450510000000001,9.412910658139243
3,174.05435379455596,40.043272298621616,0.2945722,155.13204956054688,11.44624,9.1398838986489
4,210.2521998905589,2.8638091045806404,0.25708973,134.27850341796878,11.049660000000001,7.2681668347890795
5,188.56728230785905,15.252336618148355,0.27977693,136.90235900878903,11.21222,9.379468670494736
6,161.87087891344262,15.233911753538266,0.20857787,127.65783691406249,11.312619999999999,8.649726127547252
7,16.230713631398995,0.060093083024781925,0.27608192,128.67991638183594,11.492339999999999,8.93033182420433
8,192.3420829362044,49.79503970710243,0.28724770000000005,129.30537414550778,11.5186,8.821917748020313
9,201.75420950276046,2.2054218806332626,0.2600985,115.1640167236328,11.6521,9.86447462031904
10,163.5730968002746,14.651168356742813,0.2970839000000001,125.01873016357422,11.627360000000001,8.82483971312367
11,137.7733265845257,61.129825400208034,0.28957656,111.50282287597656,11.732970000000005,9.09069372900048
12,187.2605719123928,47.62237914373845,0.25267258,111.62486267089844,11.52453,9.45420713275199
13,9.57549800341985,9.463182441093377,0.28362858,103.58548736572264,11.08301,7.006496793129064
14,185.6720934931271,2.0997009148511507,0.22911087,95.18000030517578,11.40172,9.307744514003588
15,2.3360866391128643,6.823088301213932,0.24398266,105.53812408447264,11.547039999999999,8.570986858106929
16,142.7069494638422,28.85222610721057,0.29905593,105.81271362304688,11.25323,8.125986046801755
17,184.48662777963824,20.67136752278499,0.21443991,89.71871948242188,11.444180000000001,7.806777006892016
18,155.2866704709054,14.767664392406068,0.24841015,83.05229187011719,11.48254,8.720400455766612
19,334.315983702489,9.052793669803416,0.28500324,98.49032592773438,11.29642,9.813466166285188
20,201.50228458054488,12.378766184237936,0.20602646,79.19278717041014,11.254669999999999,7.701345618567698
21,142.01888052439696,20.52919699032965,0.20824991,93.04430389404301,11.71608,9.819728468130595
22,127.49773905910564,56.3290373227289,0.28901133,98.84119415283205,11.22445,7.83260396957413
23,149.9451707801509,22.40269194706308,0.25362083,82.76245117187501,11.66815,8.473131928470863
24,358.91160430600587,1.7652663574060532,0.24655814,83.38790130615233,11.4311,8.350075725589956
25,12.771797942357352,26.287973218104238,0.24628298,82.03021240234375,11.54541,9.421981006277932
26,172.46469947626252,2.937972652374772,0.23823870000000005,84.9744186401367,10.97609,6.676420418786147
27,140.53187200525454,3.76632940215769,0.277344,96.72074890136714,11.3886,7.653328935085659
28,146.73028244800727,15.190685794046914,0.23470041,76.29434204101561,11.23965,8.179594783094926
29,125.11184818605564,7.613922884424268,0.22618544,79.6046676635742,11.334320000000002,8.463087766281863
30,130.13604615299332,5.712864957495668,0.2852671,87.140625,11.61208,8.355231996416858
31,130.62388650354953,8.302270549029991,0.23589924,80.62675476074217,11.228819999999999,9.140135620021898
32,237.1405341856728,36.09323679843965,0.24915533,87.93388366699217,11.375940000000002,8.323673096775654
33,7.225206091609608,7.8350353899571274,0.27922615,78.59783935546875,11.49654,9.869524265364621
34,233.83108140443687,34.35797233346939,0.23222087,82.82347106933594,11.62807,9.372484352608526
35,168.19808626627406,2.502992486041581,0.27223596,78.29273986816408,11.28046,7.800873652064652
36,174.74792496257106,63.589196995914705,0.21073866,57.637504577636726,11.458710000000002,8.041587298238579
