,ra,dec,z,objID,lg_Mstar_no-h,g-r,r-i,i_cmag,i_cMag,lg_Li
1952,208.51164304200347,1.6083058839194933,0.25147435,1.2376517529490557e+18,11.622799615382778,1.474291000000001,0.5361420000000017,16.877029999999998,-23.70591106771037,11.29436442708415
1953,26.21066197534925,-8.657043262406905,0.20019898,1.2376709573258775e+18,11.674219615382777,1.3093210000000006,0.45795799999999964,16.05453,-23.971417650322362,11.400567060128946
1954,241.7042263480437,29.18635137709296,0.29880485,1.2376626417313388e+18,11.705389615382776,1.6222659999999998,0.5712340000000005,17.20641,-23.804437426894523,11.33377497075781
1955,210.0525798880259,53.493015451395294,0.28025633,1.2376591338171272e+18,11.603469615382776,1.5854299999999988,0.5439170000000004,17.26661,-23.58453172899975,11.245812691599902
1956,180.1950403465769,47.97450671739646,0.28185479999999996,1.2376613580798692e+18,11.531159615382778,1.545688000000002,0.5438849999999995,17.35707,-23.508212021751703,11.215284808700682
1957,206.25461880955555,40.79738702930783,0.26052982,1.2376621950703373e+18,11.691659615382777,1.4675429999999992,0.5093170000000029,16.57601,-24.094234180387893,11.449693672155158
1958,187.66554795361537,24.300479208438983,0.24495064,1.237667910594331e+18,11.545719615382776,1.431787,0.5214220000000012,16.9108,-23.607433451324855,11.254973380529943
1959,3.408319859737162,24.603379444682986,0.24272917,1.2376785798300961e+18,11.814099615382778,1.4526379999999968,0.5204950000000004,16.3639,-24.13193628763014,11.464774515052056
1960,337.85897080924036,0.29531711057445426,0.27264258,1.2376635436862674e+18,11.672669615382777,1.6164119999999969,0.5719640000000012,17.17677,-23.605983675195308,11.254393470078124
1961,205.71531194929628,31.18127877370077,0.28955734,1.2376652273131848e+18,11.500899615382776,1.5699830000000006,0.5810600000000008,17.60369,-23.32871191709476,11.143484766837906
1962,221.69546358775116,16.112168392734034,0.21789561,1.2376682719066196e+18,11.921399615382777,1.4098579999999963,0.4930350000000008,15.78906,-24.442647847274838,11.589059138909937
1963,211.56226204485,42.39359799298368,0.21474493,1.2376618734857748e+18,11.740039615382777,1.3806119999999993,0.515659000000003,16.207910000000002,-23.98832231696441,11.407328926785766
1964,221.44136726275684,59.00102551309034,0.28212374,1.237654398627021e+18,11.767589615382777,1.6164780000000007,0.5453479999999971,16.90662,-23.961033847433768,11.396413538973508
1965,198.48415218371383,20.589936923888352,0.20109276,1.237668273507402e+18,11.636129615382776,1.308295000000001,0.5028639999999989,16.261979999999998,-23.774755581603284,11.321902232641314
1966,175.61834219753928,6.936606509508043,0.22453345,1.2376584230237637e+18,11.441399615382778,1.3709689999999988,0.5143690000000021,16.93251,-23.37241350159556,11.160965400638226
1967,219.6799831315031,38.56044289396825,0.25467777,1.2376618718782426e+18,11.668539615382777,1.440448,0.5102450000000012,16.59884,-24.015311166575643,11.418124466630259
1968,113.19713324535748,32.79054805283925,0.29354975,1.2376535890141517e+18,11.538729615382776,1.5867650000000033,0.543291,17.51594,-23.45060779997316,11.192243119989264
1969,230.06816200004718,5.211329630368216,0.26806808,1.2376622675381455e+18,11.612529615382776,1.5363129999999998,0.5543469999999999,17.22877,-23.51204447573836,11.216817790295345
1970,139.42011432488366,60.75001291954678,0.24125625,1.2376512740390996e+18,11.487799615382777,1.474029999999999,0.5014070000000004,17.14326,-23.33762173662581,11.147048694650325
1971,171.9623304503185,48.41554322362628,0.22557211,1.237658611981681e+18,11.717829615382776,1.4582479999999975,0.4991650000000014,16.395570000000006,-23.92062880270813,11.380251521083252
1972,235.00625233574573,39.09515128174855,0.20774168,1.2376624989306227e+18,11.597589615382777,1.3064730000000004,0.5260260000000017,16.434829999999998,-23.680794082692668,11.284317633077068
1973,140.65580809503044,44.152949502261116,0.23979786,1.2376576305897802e+18,11.612759615382776,1.4424340000000022,0.5393340000000002,16.82988,-23.63611157988297,11.26644463195319
1974,231.8146778060784,41.10898335111582,0.29640229999999995,1.23766230136737e+18,11.581149615382776,1.6732299999999967,0.5221280000000021,17.43931,-23.551374033463894,11.232549613385558
1975,183.74275266974135,1.5112929970464852,0.25347343,1.2376517352217644e+18,11.506619615382778,1.4350359999999966,0.564706000000001,17.15271,-23.44975022879711,11.191900091518846
1976,242.82095522219615,31.65358457505008,0.2800531,1.237661465989284e+18,11.833289615382778,1.5557459999999992,0.548606000000003,16.66651,-24.182828612457236,11.485131444982896
1977,9.738530150152199,-0.4494413202978093,0.2566656,1.2376569713006346e+18,11.600829615382777,1.5266330000000004,0.5113979999999998,16.99899,-23.63434679950798,11.265738719803194
1978,203.96801607529983,10.340774663226073,0.2632493,1.2376622648488758e+18,11.629859615382777,1.5032399999999981,0.5265200000000014,16.91139,-23.784527118682,11.325810847472802
1979,182.84483932943888,17.180500589362435,0.24474563,1.237668589722141e+18,11.570089615382777,1.4273600000000002,0.5147349999999982,16.87676,-23.639414368497324,11.267765747398931
1980,6.112429041147152,12.507129639928602,0.20115012,1.2376789196703662e+18,11.488009615382776,1.2753140000000016,0.49577599999999933,16.6784,-23.35902640184838,11.155610560739353
1981,26.231853148140264,31.534941394081454,0.24792996,1.237680316061647e+18,11.694309615382776,1.4783349999999977,0.544556,16.81311,-23.734869354579946,11.305947741831979
