,offset2cen,offset2peak,devi_cenx,devi_ceny,devi_pk_x,devi_pk_y
0,53.70364219371342,52.168352420246386,51.59524015474108,-14.900079806665133,49.92494015474108,-15.133979806665138
1,0.5776132565672213,1.2464231967742347,0.5747946101432717,0.05699324795477878,0.37809461014330736,1.187693247954826
2,0.6231834056421143,1.344024736255008,0.6049021467160856,0.14983641068170073,0.4082021467161212,1.2805364106817478
3,0.6229320672897737,1.3441104308258671,0.6045967787217705,0.15002365019279296,0.4078967787218062,1.28072365019284
4,0.8387867566443761,1.6049065444978914,0.749858752023556,0.37586576744320155,0.5531587520235917,1.5065657674432487
5,0.6374928778814405,1.4016709901580369,0.6014722296677064,0.21125417460518747,0.40477222966774207,1.3419541746052346
6,0.6374930141070999,1.4016710776182126,0.6014723552727901,0.21125422807119776,0.40477235527282573,1.3419542280712449
7,0.6591079031211752,1.2126072832601933,0.6590366552902651,-0.009690972119074104,0.46233665529030077,1.121009027880973
8,0.6942296658233365,1.2644548620734724,0.6934882646023652,0.032075781642561196,0.4967882646024009,1.1627757816426083
9,0.6941074032564801,1.2644066045262259,0.693365880323654,0.03207558664246335,0.49666588032368963,1.1627755866425105
10,1.5216922926554026,0.694856707384055,1.1965329240347273,-0.9401363705483163,-0.5362670759652701,0.4418636294517455
11,1.4998889274359597,0.7301535604342867,1.2410915082284646,-0.8422343277545679,-0.49170849177153286,0.539765672245494
12,1.499822458964543,0.7301903396592724,1.240969499747962,-0.8422957373213649,-0.49183050025203556,0.539704262678697
13,1.5582615850661319,0.8145700211553357,1.4264495608433663,-0.6272326664504817,-0.3063504391566312,0.7547673335495801
14,1.4932112588447561,0.7742562800023872,1.2950027400815998,-0.7434028293744177,-0.4377972599183977,0.6385971706256441
15,1.493210972192979,0.7742563705300519,1.2950022989600711,-0.7434030220315435,-0.4377977010399263,0.6385969779685183
16,1.5008354705694278,0.7173824175752895,1.1468634481198023,-0.9680967622537082,-0.5859365518801951,0.4139032377463536
17,1.5008357503912286,0.7173821149450283,1.1468638408680363,-0.9680967307876926,-0.5859361591319612,0.4139032692123692
18,1.4188249882937605,0.8143179264517934,1.022667017719641,-0.9834716662289793,-0.7101329822803564,0.39852833377108254
19,1.5731941756742962,5.385090395717689,0.43863393948873863,-1.5108077910522297,-0.3722660605112651,-5.372207791052233
