,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,21.552359,0.34865642,2.3936293,0.7686528
1,1.2686251981032597,21.746725,0.36307403,2.0012891,0.6692382
2,1.609409893262535,21.907309,0.3829213,1.7261416,0.60878175
3,2.041737944669529,22.04952,0.38999858,1.5142299,0.5439144
4,2.5902002045313237,22.199902,0.3732555,1.3183761,0.45323268
5,3.285993247600654,22.390844,0.34294656,1.1057626,0.3492722
6,4.168693834703354,22.658773,0.3287398,0.86395437,0.26158857
7,5.288510041882381,23.029236,0.34156826,0.6141946,0.19322315
8,6.709137099554112,23.449442,0.36728826,0.41708362,0.14109313
9,8.511380382023763,23.87672,0.3982984,0.28139222,0.10322772
10,10.797751623277094,24.336306,0.43793336,0.18427995,0.0743296
11,13.698299792149703,24.820967,0.48753348,0.11792708,0.05295338
12,17.378008287493753,25.33081,0.5371268,0.0737353,0.03647774
13,22.04617920636185,25.869345,0.5984086,0.044901628,0.024747742
14,27.968338463090777,26.486599,0.7297608,0.025430838,0.017092945
15,35.48133892335755,27.26109,1.0394014,0.012461325,0.011929527
16,45.012520620613365,28.389343,1.7989131,0.0044082156,0.007303797
17,57.104017889452685,31.948153,31.110851,0.00016624128,0.004763503
18,72.44359600749898,,-2.4602327,-0.0015828075,0.0035865754
19,91.90377133632595,,-1.5270022,-0.0020771285,0.0029213172
20,116.59144011798311,,-1.3723713,-0.002186912,0.0027642583
21,147.91083881682073,,-1.1660199,-0.002025923,0.0021757279
22,187.64341719560858,,-2.1808665,-0.0012976491,0.0026065258
23,238.04916731255136,,-10.547297,-0.00032401754,0.0031476424
24,301.9951720402016,,-4.197624,-0.001671576,0.0064625717
