,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,20.241442,0.30796853,8.006138,2.270937
1,1.2686251981032597,20.283585,0.3370633,7.7013435,2.3908575
2,1.609409893262535,20.324114,0.347916,7.4191527,2.3774118
3,2.041737944669529,20.408703,0.34144,6.863078,2.158286
4,2.5902002045313237,20.582296,0.32503298,5.8489947,1.7509928
5,3.285993247600654,20.86364,0.3127655,4.513822,1.3002862
6,4.168693834703354,21.19989,0.31698972,3.3116488,0.96686345
7,5.288510041882381,21.560667,0.33732828,2.375382,0.7380094
8,6.709137099554112,21.97598,0.3639882,1.6203452,0.5432135
9,8.511380382023763,22.416393,0.39286098,1.0800468,0.39080232
10,10.797751623277094,22.88534,0.42756993,0.7012364,0.27615145
11,13.698299792149703,23.364864,0.468451,0.450873,0.19453335
12,17.378008287493753,23.86485,0.5172486,0.28448576,0.13553002
13,22.04617920636185,24.395048,0.57858527,0.17457457,0.093030214
14,27.968338463090777,24.989666,0.66785836,0.10095643,0.06210035
15,35.48133892335755,25.679745,0.7989857,0.05346904,0.039347492
16,45.012520620613365,26.497269,0.968705,0.025182117,0.022467744
17,57.104017889452685,27.508863,1.3193878,0.0099187,0.012053214
18,72.44359600749898,29.257992,3.884399,0.001980631,0.007086031
19,91.90377133632595,,-3.005538,-0.0016948844,0.004691784
20,116.59144011798311,,-1.28518,-0.0035875102,0.0042465157
21,147.91083881682073,,-0.9492996,-0.0045372816,0.0039671143
22,187.64341719560858,,-1.2212262,-0.003601693,0.0040511517
23,238.04916731255136,,-4.1817374,-0.0008160686,0.0031431064
24,301.9951720402016,,-16.613497,-0.0003200255,0.0048969006
