,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,19.693367,0.3453624,13.263336,4.2189417
1,1.2686251981032597,19.700739,0.35319164,13.173594,4.2853904
2,1.609409893262535,19.724037,0.3480634,12.893921,4.1335106
3,2.041737944669529,19.807533,0.33334997,11.93951,3.6657481
4,2.5902002045313237,19.9958,0.31793243,10.038768,2.9396183
5,3.285993247600654,20.304647,0.31344926,7.553373,2.1806395
6,4.168693834703354,20.663483,0.32122514,5.4275937,1.6058041
7,5.288510041882381,21.026499,0.341153,3.8850813,1.2207451
8,6.709137099554112,21.441647,0.36778685,2.650585,0.89787036
9,8.511380382023763,21.883703,0.39913204,1.7640809,0.6485012
10,10.797751623277094,22.350624,0.4345064,1.1474936,0.45922142
11,13.698299792149703,22.823935,0.47349772,0.7420382,0.32360846
12,17.378008287493753,23.326591,0.5213733,0.46705016,0.22427866
13,22.04617920636185,23.873032,0.5798326,0.28234962,0.15078756
14,27.968338463090777,24.475647,0.66647005,0.1620845,0.09949421
15,35.48133892335755,25.157804,0.8019127,0.086472504,0.063867636
16,45.012520620613365,25.969955,0.97946656,0.040927723,0.0369218
17,57.104017889452685,27.001442,1.4130543,0.015827904,0.02059956
18,72.44359600749898,28.86481,4.8945246,0.0028449558,0.012825128
19,91.90377133632595,,-2.6702344,-0.0035662986,0.008770872
20,116.59144011798311,,-1.3732315,-0.0067287902,0.008510527
21,147.91083881682073,,-0.9497606,-0.008459445,0.0074000005
22,187.64341719560858,,-1.4806442,-0.0066860896,0.009117979
23,238.04916731255136,,-3.9698205,-0.0025182029,0.009207406
24,301.9951720402016,,-3.6500392,-0.0065424247,0.021994391
