,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,19.69496,0.34624654,13.243899,4.2235436
1,1.2686251981032597,19.702387,0.35409594,13.153615,4.289847
2,1.609409893262535,19.725632,0.34896535,12.874997,4.1381392
3,2.041737944669529,19.808962,0.33419237,11.923825,3.670184
4,2.5902002045313237,19.996954,0.3186115,10.028098,2.9427657
5,3.285993247600654,20.305477,0.31388706,7.547607,2.1820183
6,4.168693834703354,20.664076,0.32136264,5.4246225,1.6056119
7,5.288510041882381,21.026636,0.34046802,3.8845923,1.2181408
8,6.709137099554112,21.441183,0.36612538,2.6517143,0.894195
9,8.511380382023763,21.882654,0.39691,1.7657865,0.64551437
10,10.797751623277094,22.348976,0.43313593,1.1492358,0.458468
11,13.698299792149703,22.821697,0.4738212,0.74356884,0.3244975
12,17.378008287493753,23.323618,0.5222651,0.4683313,0.22527856
13,22.04617920636185,23.8685,0.5847311,0.28353044,0.15269738
14,27.968338463090777,24.469261,0.67495376,0.1630406,0.10135507
15,35.48133892335755,25.151386,0.80255604,0.086985275,0.0642979
16,45.012520620613365,25.963854,0.9780405,0.0411584,0.03707584
17,57.104017889452685,26.995655,1.4119354,0.015912471,0.020693224
18,72.44359600749898,28.853424,4.854895,0.0028749527,0.012855419
19,91.90377133632595,,-2.6864974,-0.0035258704,0.008724256
20,116.59144011798311,,-1.3671094,-0.0067379125,0.008484071
21,147.91083881682073,,-0.94759554,-0.008468461,0.0073909997
22,187.64341719560858,,-1.477198,-0.0067091067,0.009128073
23,238.04916731255136,,-3.7893941,-0.0027007556,0.009426072
24,301.9951720402016,,-3.8074517,-0.0062048845,0.021759244
