,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,21.551805,0.34741262,2.3948479,0.7663006
1,1.2686251981032597,21.74625,0.36155024,2.0021644,0.66672087
2,1.609409893262535,21.906927,0.38108987,1.726748,0.6060829
3,2.041737944669529,22.049238,0.3878482,1.5146226,0.54105556
4,2.5902002045313237,22.1997,0.3708241,1.3186209,0.4503639
5,3.285993247600654,22.390667,0.34038624,1.1059436,0.3467214
6,4.168693834703354,22.658527,0.3263021,0.86415005,0.25970763
7,5.288510041882381,23.028894,0.33944824,0.61438775,0.19208427
8,6.709137099554112,23.4492,0.3653481,0.4171771,0.14037928
9,8.511380382023763,23.876911,0.39648253,0.2813424,0.10273891
10,10.797751623277094,24.336832,0.43606073,0.1841904,0.073975794
11,13.698299792149703,24.821503,0.4858862,0.11786889,0.052748416
12,17.378008287493753,25.331402,0.53577983,0.073695265,0.03636651
13,22.04617920636185,25.870403,0.5962062,0.044857852,0.024632622
14,27.968338463090777,26.486992,0.726173,0.025421629,0.01700275
15,35.48133892335755,27.25923,1.0320873,0.012482684,0.011865884
16,45.012520620613365,28.386112,1.788737,0.0044213515,0.007284123
17,57.104017889452685,31.897749,29.644726,0.00017414072,0.004754704
18,72.44359600749898,,-2.5201182,-0.00156321,0.00362839
19,91.90377133632595,,-1.5434543,-0.002065019,0.0029355772
20,116.59144011798311,,-1.3772677,-0.0021866674,0.0027738104
21,147.91083881682073,,-1.1717654,-0.0020336232,0.002194759
22,187.64341719560858,,-3.3223045,-0.0015761313,0.004822892
23,238.04916731255136,32.301826,52.5577,0.00012002416,0.0058100615
24,301.9951720402016,,-3.807534,-0.0018676483,0.006549597
