,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,20.240685,0.30944213,8.011721,2.2833943
1,1.2686251981032597,20.282564,0.3382313,7.708582,2.401397
2,1.609409893262535,20.322975,0.34887606,7.4269414,2.3864746
3,2.041737944669529,20.407597,0.34230012,6.8700705,2.1659274
4,2.5902002045313237,20.581377,0.32584387,5.8539505,1.7568483
5,3.285993247600654,20.863003,0.3135194,4.5164676,1.3041843
6,4.168693834703354,21.199406,0.31774768,3.3131235,0.9696069
7,5.288510041882381,21.560417,0.33819255,2.3759294,0.7400707
8,6.709137099554112,21.975908,0.3649452,1.6204532,0.54467803
9,8.511380382023763,22.416288,0.39420545,1.0801508,0.39217752
10,10.797751623277094,22.884855,0.43015355,0.7015494,0.2779441
11,13.698299792149703,23.363634,0.47303227,0.4513845,0.19665867
12,17.378008287493753,23.863085,0.5233643,0.2849481,0.13735534
13,22.04617920636185,24.393509,0.58354896,0.17482199,0.093961306
14,27.968338463090777,24.987827,0.67122084,0.10112755,0.0625188
15,35.48133892335755,25.675957,0.80019486,0.053655922,0.039544776
16,45.012520620613365,26.490374,0.9676599,0.02534258,0.022586515
17,57.104017889452685,27.498528,1.3157218,0.010013569,0.012134689
18,72.44359600749898,29.220184,3.7668958,0.0020508138,0.007115174
19,91.90377133632595,,-3.066242,-0.0016715919,0.0047207647
20,116.59144011798311,,-1.3036165,-0.0035555866,0.0042691045
21,147.91083881682073,,-0.9620884,-0.0044936556,0.003981901
22,187.64341719560858,,-1.235737,-0.0035433194,0.0040328493
23,238.04916731255136,,-4.252954,-0.00079669885,0.0031207614
24,301.9951720402016,,-16.613497,-0.0003200255,0.0048969006
