,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,21.552465,0.34810254,2.3933918,0.7673556
1,1.2686251981032597,21.746817,0.3623542,2.0011203,0.66785496
2,1.609409893262535,21.907385,0.38189545,1.7260196,0.60710794
3,2.041737944669529,22.049591,0.38855362,1.5141323,0.5418642
4,2.5902002045313237,22.199976,0.37139392,1.3182858,0.45094132
5,3.285993247600654,22.39095,0.3408806,1.105656,0.34713468
6,4.168693834703354,22.658989,0.32685032,0.86378264,0.26003337
7,5.288510041882381,23.029476,0.34018016,0.61405796,0.19239512
8,6.709137099554112,23.449543,0.36624944,0.41704464,0.14068092
9,8.511380382023763,23.876637,0.39740518,0.28141394,0.10300417
10,10.797751623277094,24.33617,0.43695635,0.18430282,0.07417298
11,13.698299792149703,24.821075,0.48636162,0.117915265,0.052820805
12,17.378008287493753,25.330568,0.5355165,0.07375184,0.03637654
13,22.04617920636185,25.868103,0.5964451,0.044952977,0.024694748
14,27.968338463090777,26.485287,0.7275263,0.025461603,0.017061222
15,35.48133892335755,27.260262,1.0367724,0.012470837,0.011908435
16,45.012520620613365,28.389416,1.8042221,0.004407918,0.0073248576
17,57.104017889452685,31.88464,29.458956,0.00017625598,0.0047823014
18,72.44359600749898,,-2.5153842,-0.0015634167,0.003622053
19,91.90377133632595,,-1.5231513,-0.0020765637,0.0029131575
20,116.59144011798311,,-1.3897793,-0.002176509,0.0027860056
21,147.91083881682073,,-1.1804768,-0.0019962213,0.0021704102
22,187.64341719560858,,-3.436873,-0.0015302066,0.004843834
23,238.04916731255136,31.763514,31.905184,0.00019705834,0.005790709
24,301.9951720402016,,-4.32075,-0.0016247642,0.0064658434
