,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,20.241667,0.31055394,8.004478,2.289527
1,1.2686251981032597,20.28367,0.3394909,7.7007303,2.4078848
2,1.609409893262535,20.324104,0.3501343,7.4192142,2.39259
3,2.041737944669529,20.408627,0.34338272,6.8635545,2.170717
4,2.5902002045313237,20.582146,0.32659373,5.8498144,1.7596474
5,3.285993247600654,20.863327,0.31380317,4.51512,1.3049753
6,4.168693834703354,21.199368,0.31733635,3.3132427,0.9683866
7,5.288510041882381,21.560295,0.33676216,2.3761928,0.73702234
8,6.709137099554112,21.975908,0.36273867,1.6204531,0.54138476
9,8.511380382023763,22.416674,0.39169243,1.0797677,0.38953924
10,10.797751623277094,22.8855,0.4273821,0.7011323,0.27598915
11,13.698299792149703,23.364162,0.47032055,0.45116428,0.1954359
12,17.378008287493753,23.863663,0.5210984,0.28479666,0.13668796
13,22.04617920636185,24.395004,0.5817657,0.17458153,0.093545325
14,27.968338463090777,24.99058,0.66873837,0.10087147,0.062129848
15,35.48133892335755,25.679855,0.79699206,0.053463534,0.03924527
16,45.012520620613365,26.495752,0.96557885,0.025217332,0.022426555
17,57.104017889452685,27.50568,1.3192716,0.009947827,0.012087544
18,72.44359600749898,29.240194,3.844591,0.0020133634,0.0071293185
19,91.90377133632595,,-3.0546598,-0.0016653243,0.0046852995
20,116.59144011798311,,-1.2862588,-0.0035719806,0.004231683
21,147.91083881682073,,-0.94638133,-0.0045306035,0.003949098
22,187.64341719560858,,-1.2074778,-0.0035731036,0.0039737495
23,238.04916731255136,,-3.6327412,-0.00091002224,0.0030448237
24,301.9951720402016,,-11.88194,-0.0004582847,0.0050153164
