,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,20.241026,0.30893707,8.009204,2.2789514
1,1.2686251981032597,20.282925,0.33772662,7.7060146,2.3970153
2,1.609409893262535,20.32333,0.34831482,7.424517,2.381858
3,2.041737944669529,20.407917,0.34162208,6.8680444,2.1609998
4,2.5902002045313237,20.581623,0.32502827,5.852625,1.7520541
5,3.285993247600654,20.863117,0.31256768,4.515993,1.3000889
6,4.168693834703354,21.199465,0.3165455,3.3129416,0.9658854
7,5.288510041882381,21.560482,0.33671534,2.375786,0.7367937
8,6.709137099554112,21.975824,0.3634804,1.6205801,0.54253423
9,8.511380382023763,22.416126,0.39276412,1.0803127,0.3908022
10,10.797751623277094,22.88487,0.4281062,0.7015389,0.27661708
11,13.698299792149703,23.364048,0.4698792,0.4512124,0.19527334
12,17.378008287493753,23.863348,0.519713,0.28487936,0.13636415
13,22.04617920636185,24.393124,0.5803214,0.1748843,0.09347491
14,27.968338463090777,24.987404,0.66772693,0.101166986,0.06221762
15,35.48133892335755,25.67627,0.79668385,0.053640448,0.03935991
16,45.012520620613365,26.490925,0.965673,0.025329702,0.022528686
17,57.104017889452685,27.49907,1.3167427,0.010008573,0.012138044
18,72.44359600749898,29.227703,3.7970464,0.0020366595,0.0071226237
19,91.90377133632595,,-3.0462186,-0.0016821888,0.0047196685
20,116.59144011798311,,-1.2964754,-0.003566976,0.004259319
21,147.91083881682073,,-0.9549905,-0.004485539,0.003945385
22,187.64341719560858,,-1.228533,-0.0035467441,0.0040132147
23,238.04916731255136,,-3.8739176,-0.00086627674,0.003090884
24,301.9951720402016,,-11.653965,-0.00046686322,0.0050111692
