,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,20.24243,0.30958903,7.9988627,2.280812
1,1.2686251981032597,20.284414,0.33867913,7.69545,2.4004803
2,1.609409893262535,20.324726,0.34961158,7.4149714,2.3876517
3,2.041737944669529,20.409035,0.34324402,6.8609743,2.1690245
4,2.5902002045313237,20.582308,0.3268003,5.848932,1.7604946
5,3.285993247600654,20.863338,0.31414378,4.5150685,1.3063769
6,4.168693834703354,21.199383,0.31785807,3.3131971,0.9699654
7,5.288510041882381,21.560312,0.33816832,2.3761551,0.7400881
8,6.709137099554112,21.975826,0.36502576,1.6205769,0.5448398
9,8.511380382023763,22.416218,0.3941381,1.0802207,0.39213592
10,10.797751623277094,22.884895,0.4292811,0.7015233,0.27737004
11,13.698299792149703,23.364073,0.47124732,0.45120218,0.19583747
12,17.378008287493753,23.863825,0.52125764,0.28475404,0.13670929
13,22.04617920636185,24.394274,0.58189744,0.17469907,0.0936295
14,27.968338463090777,24.988716,0.66891897,0.101044625,0.06225331
15,35.48133892335755,25.677261,0.79675436,0.053591456,0.039327443
16,45.012520620613365,26.4919,0.9651311,0.02530696,0.022495829
17,57.104017889452685,27.50174,1.3204675,0.009983992,0.012142487
18,72.44359600749898,29.22986,3.8249655,0.0020326185,0.0071607595
19,91.90377133632595,,-3.0904999,-0.0016593644,0.004723307
20,116.59144011798311,,-1.2953826,-0.003549933,0.0042353948
21,147.91083881682073,,-0.9470643,-0.004502415,0.00392736
22,187.64341719560858,,-1.2047244,-0.0036148427,0.0040110014
23,238.04916731255136,,-3.8592327,-0.00087039877,0.0030938191
24,301.9951720402016,,-3.6049397,-0.0011347266,0.003767601
