,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,19.695055,0.34552214,13.242744,4.2143397
1,1.2686251981032597,19.702425,0.35315952,13.15316,4.2783537
2,1.609409893262535,19.725714,0.34787208,12.874033,4.124866
3,2.041737944669529,19.809185,0.33306473,11.9213705,3.657047
4,2.5902002045313237,19.997372,0.3176925,10.024241,2.933149
5,3.285993247600654,20.306,0.31345853,7.5439787,2.1779919
6,4.168693834703354,20.664354,0.3214132,5.4232306,1.6054525
7,5.288510041882381,21.02665,0.3415434,3.884548,1.2219743
8,6.709137099554112,21.441008,0.3682252,2.6521444,0.89946926
9,8.511380382023763,21.882456,0.39944455,1.7661105,0.64975566
10,10.797751623277094,22.348898,0.4349718,1.1493194,0.46044472
11,13.698299792149703,22.821518,0.4738882,0.7436915,0.3245969
12,17.378008287493753,23.323193,0.5215134,0.46851423,0.22504221
13,22.04617920636185,23.86808,0.5849861,0.28364006,0.15282303
14,27.968338463090777,24.46859,0.6752339,0.16314125,0.101459734
15,35.48133892335755,25.149652,0.8016231,0.087124184,0.06432571
16,45.012520620613365,25.96177,0.97825015,0.041237466,0.037155025
17,57.104017889452685,26.99474,1.4160112,0.015925916,0.020770494
18,72.44359600749898,28.838053,4.7953634,0.0029159412,0.0128788175
19,91.90377133632595,,-2.7073638,-0.0035130617,0.00876008
20,116.59144011798311,,-1.3605855,-0.0067698243,0.008483575
21,147.91083881682073,,-0.92380357,-0.008540936,0.007267094
22,187.64341719560858,,-1.4789438,-0.006650259,0.009058701
23,238.04916731255136,,-3.7451565,-0.0027352208,0.009434916
24,301.9951720402016,,-3.8797393,-0.005865032,0.020957941
