,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,21.552217,0.34840143,2.3939378,0.7681897
1,1.2686251981032597,21.746475,0.36281353,2.001752,0.66891265
2,1.609409893262535,21.907024,0.38247955,1.7265948,0.60823905
3,2.041737944669529,22.04931,0.38908035,1.5145215,0.54273826
4,2.5902002045313237,22.199854,0.37161842,1.3184348,0.4512649
5,3.285993247600654,22.390959,0.34071732,1.1056468,0.34696552
6,4.168693834703354,22.65903,0.32653192,0.8637486,0.2597698
7,5.288510041882381,23.029753,0.3398767,0.6139017,0.19217457
8,6.709137099554112,23.450253,0.36605555,0.4167721,0.14051457
9,8.511380382023763,23.877792,0.39702478,0.2811144,0.10279604
10,10.797751623277094,24.337545,0.43604085,0.18406962,0.073923916
11,13.698299792149703,24.822268,0.4853027,0.117785856,0.052647952
12,17.378008287493753,25.332787,0.5348388,0.07360134,0.03625637
13,22.04617920636185,25.874054,0.59261614,0.04470734,0.024402145
14,27.968338463090777,26.49364,0.7220441,0.025266394,0.01680284
15,35.48133892335755,27.268044,1.0384717,0.012381759,0.011842754
16,45.012520620613365,28.402943,1.8147203,0.0043533416,0.007276259
17,57.104017889452685,32.112183,35.849487,0.00014293108,0.004719384
18,72.44359600749898,,-2.487629,-0.0015631679,0.003581516
19,91.90377133632595,,-1.5403309,-0.0020569162,0.0029181414
20,116.59144011798311,,-1.390315,-0.0021792124,0.0027905414
21,147.91083881682073,,-1.1770428,-0.0020286625,0.0021992659
22,187.64341719560858,,-3.3873541,-0.0015545896,0.004850115
23,238.04916731255136,31.503263,25.533443,0.00025043474,0.0058895163
24,301.9951720402016,,-4.306058,-0.0016873062,0.0066919005
