,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,20.243137,0.30931175,7.993655,2.2772856
1,1.2686251981032597,20.285322,0.3384082,7.6890182,2.3965552
2,1.609409893262535,20.325832,0.34940186,7.407422,2.3837898
3,2.041737944669529,20.410316,0.34317082,6.8528824,2.1660044
4,2.5902002045313237,20.583696,0.3269985,5.8414617,1.7593125
5,3.285993247600654,20.864677,0.31474873,4.509507,1.3072803
6,4.168693834703354,21.200468,0.3186876,3.3098814,0.9715235
7,5.288510041882381,21.560936,0.33887696,2.3747923,0.7412136
8,6.709137099554112,21.976013,0.3653113,1.6202961,0.54517156
9,8.511380382023763,22.416098,0.3940526,1.0803409,0.39209443
10,10.797751623277094,22.884315,0.42893815,0.7018982,0.27729657
11,13.698299792149703,23.362934,0.47067484,0.45167503,0.19580455
12,17.378008287493753,23.862576,0.52090013,0.28508225,0.13677298
13,22.04617920636185,24.393074,0.5816701,0.17489205,0.09369632
14,27.968338463090777,24.98716,0.66897714,0.10118962,0.062348053
15,35.48133892335755,25.675772,0.79706365,0.053665057,0.03939674
16,45.012520620613365,26.490719,0.96337545,0.02533453,0.022479367
17,57.104017889452685,27.501453,1.3141735,0.009986619,0.012087789
18,72.44359600749898,29.219091,3.7650478,0.0020528797,0.007118847
19,91.90377133632595,,-3.1376808,-0.001631347,0.004714447
20,116.59144011798311,,-1.3031694,-0.003529723,0.0042365976
21,147.91083881682073,,-0.94697356,-0.0045233704,0.0039452603
22,187.64341719560858,,-1.2013203,-0.0036227088,0.004008371
23,238.04916731255136,,-3.9991837,-0.0008422528,0.0031023407
24,301.9951720402016,,-27.350956,-0.00019939715,0.005023046
