,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,19.69574,0.34326363,13.234402,4.1841555
1,1.2686251981032597,19.703068,0.3510946,13.145361,4.2508163
2,1.609409893262535,19.72616,0.34615403,12.868737,4.1028066
3,2.041737944669529,19.809244,0.33189905,11.920722,3.6440494
4,2.5902002045313237,19.996859,0.31731167,10.028976,2.9310172
5,3.285993247600654,20.304865,0.31398508,7.5518584,2.1839292
6,4.168693834703354,20.662916,0.3226619,5.43042,1.6138264
7,5.288510041882381,21.025047,0.3430658,3.8902798,1.2292323
8,6.709137099554112,21.439249,0.36979532,2.656442,0.90476835
9,8.511380382023763,21.880423,0.401206,1.7694213,0.65384424
10,10.797751623277094,22.3468,0.4371529,1.1515422,0.46364853
11,13.698299792149703,22.819948,0.47691873,0.7447669,0.3271451
12,17.378008287493753,23.321754,0.5250702,0.4691352,0.2268773
13,22.04617920636185,23.86554,0.58775777,0.28430468,0.1539069
14,27.968338463090777,24.46556,0.67837334,0.16359706,0.10221625
15,35.48133892335755,25.147524,0.8066776,0.08729521,0.06485838
16,45.012520620613365,25.958961,0.9818802,0.041344255,0.037389476
17,57.104017889452685,26.9866,1.4066817,0.016045742,0.020788891
18,72.44359600749898,28.826612,4.746148,0.0029468297,0.0128816655
19,91.90377133632595,,-2.631411,-0.0034991098,0.00848051
20,116.59144011798311,,-1.3324119,-0.006585812,0.008082087
21,147.91083881682073,,-0.9543409,-0.008416499,0.0073979376
22,187.64341719560858,,-1.4900079,-0.0066604214,0.009140416
23,238.04916731255136,,-4.115394,-0.0023074762,0.0087463
24,301.9951720402016,,-3.6119838,-0.0064588045,0.021486893
