,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,19.695448,0.3446755,13.237953,4.2024927
1,1.2686251981032597,19.702852,0.35248044,13.147975,4.268444
2,1.609409893262535,19.726116,0.34740883,12.869246,4.1178417
3,2.041737944669529,19.809515,0.3328269,11.917737,3.653322
4,2.5902002045313237,19.997625,0.31757087,10.021892,2.9313388
5,3.285993247600654,20.306282,0.31323153,7.5420055,2.1758451
6,4.168693834703354,20.66488,0.32102787,5.4206066,1.602752
7,5.288510041882381,21.027489,0.34080395,3.8815453,1.2183862
8,6.709137099554112,21.442266,0.36689678,2.6490695,0.8951853
9,8.511380382023763,21.884272,0.3975729,1.7631588,0.64563024
10,10.797751623277094,22.351624,0.4325603,1.1464372,0.45674372
11,13.698299792149703,22.825377,0.47103962,0.74105287,0.321501
12,17.378008287493753,23.32695,0.5190222,0.4668957,0.22319348
13,22.04617920636185,23.87049,0.5821446,0.28301156,0.15174372
14,27.968338463090777,24.4718,0.6712092,0.16265962,0.100557245
15,35.48133892335755,25.156849,0.7940371,0.08654873,0.06329613
16,45.012520620613365,25.971807,0.9633743,0.040858,0.036253326
17,57.104017889452685,27.00387,1.3913529,0.01579255,0.020237891
18,72.44359600749898,28.868252,4.8843875,0.0028359576,0.012758086
19,91.90377133632595,,-2.6411922,-0.003597668,0.008751787
20,116.59144011798311,,-1.3454889,-0.0068175048,0.008448532
21,147.91083881682073,,-0.92948186,-0.008570619,0.0073371734
22,187.64341719560858,,-1.5083003,-0.006690376,0.0092942435
23,238.04916731255136,,-4.4688706,-0.0022961544,0.00945093
24,301.9951720402016,,-3.7138987,-0.0062876204,0.021507604
