,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,20.242697,0.30947602,7.9968953,2.2794187
1,1.2686251981032597,20.28491,0.33848596,7.691936,2.3980155
2,1.609409893262535,20.325478,0.34925792,7.4098372,2.3835847
3,2.041737944669529,20.410069,0.34268987,6.854445,2.163462
4,2.5902002045313237,20.58364,0.32613477,5.8417654,1.7547568
5,3.285993247600654,20.864962,0.31367064,4.50833,1.3024626
6,4.168693834703354,21.20126,0.31773144,3.3074734,0.9679039
7,5.288510041882381,21.56224,0.33771032,2.3719401,0.73777467
8,6.709137099554112,21.977741,0.36392814,1.6177195,0.5422438
9,8.511380382023763,22.41818,0.39239866,1.0782704,0.38970047
10,10.797751623277094,22.886915,0.42679918,0.70021856,0.2752535
11,13.698299792149703,23.365847,0.46828333,0.45046547,0.19428797
12,17.378008287493753,23.865246,0.5185736,0.2843818,0.13582756
13,22.04617920636185,24.39579,0.5790368,0.17445536,0.093039244
14,27.968338463090777,24.991524,0.66445935,0.100783825,0.061678663
15,35.48133892335755,25.682638,0.78843987,0.053326663,0.038724754
16,45.012520620613365,26.49822,0.9496607,0.025160072,0.022006756
17,57.104017889452685,27.506252,1.2944255,0.009942591,0.011853656
18,72.44359600749898,29.245256,3.8370893,0.0020039985,0.00708231
19,91.90377133632595,,-3.0044537,-0.0016987582,0.0047008106
20,116.59144011798311,,-1.2640748,-0.0036206169,0.0042153248
21,147.91083881682073,,-0.92611027,-0.004578862,0.0039056735
22,187.64341719560858,,-1.188283,-0.0036747667,0.004021845
23,238.04916731255136,,-4.180967,-0.0008251577,0.0031775278
24,301.9951720402016,,-18.00438,-0.00030436617,0.0050471965
