,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,21.553616,0.34431309,2.3908563,0.758198
1,1.2686251981032597,21.748056,0.35716537,1.998838,0.6575407
2,1.609409893262535,21.908747,0.37575418,1.7238573,0.59659666
3,2.041737944669529,22.051065,0.38232014,1.5120765,0.5324473
4,2.5902002045313237,22.2015,0.36610743,1.3164369,0.4438991
5,3.285993247600654,22.39242,0.3372375,1.1041595,0.3429599
6,4.168693834703354,22.660328,0.3245109,0.8627187,0.25785416
7,5.288510041882381,23.0307,0.33839187,0.6133662,0.19116811
8,6.709137099554112,23.45071,0.36487752,0.41659686,0.14000347
9,8.511380382023763,23.878338,0.39605212,0.28097346,0.102492794
10,10.797751623277094,24.33882,0.43521073,0.18385349,0.07369655
11,13.698299792149703,24.82439,0.48341742,0.11755569,0.052340955
12,17.378008287493753,25.333736,0.5320877,0.07353688,0.036038283
13,22.04617920636185,25.871223,0.59338135,0.044824038,0.024497433
14,27.968338463090777,26.48941,0.7233381,0.025365038,0.016898671
15,35.48133892335755,27.267519,1.0304046,0.012387751,0.0117564425
16,45.012520620613365,28.40404,1.7920189,0.0043489486,0.0071779843
17,57.104017889452685,32.133495,36.372116,0.00014015294,0.004695118
18,72.44359600749898,,-2.4777672,-0.0015864255,0.0036203945
19,91.90377133632595,,-1.5243648,-0.0020954509,0.0029419963
20,116.59144011798311,,-1.3726476,-0.0022089093,0.0027926252
21,147.91083881682073,,-1.1682389,-0.002045069,0.0022004691
22,187.64341719560858,,-3.3496847,-0.0015772602,0.004866122
23,238.04916731255136,31.67169,30.037262,0.00021444898,0.0059328047
24,301.9951720402016,,-4.24953,-0.0016707322,0.0065391813
