,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,19.695473,0.34524027,13.237661,4.2092857
1,1.2686251981032597,19.702782,0.35301888,13.148829,4.275242
2,1.609409893262535,19.72585,0.34792316,12.87241,4.124952
3,2.041737944669529,19.808926,0.33331692,11.9242115,3.660688
4,2.5902002045313237,19.996588,0.31797546,10.031483,2.9378827
5,3.285993247600654,20.304775,0.31332174,7.5524783,2.1794941
6,4.168693834703354,20.663252,0.3207211,5.428743,1.6036237
7,5.288510041882381,21.025883,0.34013233,3.887293,1.2177856
8,6.709137099554112,21.44071,0.36611438,2.6528718,0.89455855
9,8.511380382023763,21.882584,0.3973523,1.7659029,0.6462763
10,10.797751623277094,22.349432,0.4333418,1.1487546,0.4584939
11,13.698299792149703,22.822578,0.47303957,0.7429661,0.3236996
12,17.378008287493753,23.324785,0.5209915,0.46782762,0.22448753
13,22.04617920636185,23.87036,0.58379024,0.2830455,0.15219094
14,27.968338463090777,24.47238,0.67539316,0.16257294,0.101130135
15,35.48133892335755,25.155535,0.8056633,0.08665354,0.06430068
16,45.012520620613365,25.969032,0.98543113,0.040962547,0.03717825
17,57.104017889452685,27.001316,1.426476,0.015829725,0.020797616
18,72.44359600749898,28.869534,4.9614053,0.0028326064,0.012943944
19,91.90377133632595,,-2.701537,-0.0035428964,0.008815462
20,116.59144011798311,,-1.3841935,-0.0066876863,0.00852606
21,147.91083881682073,,-0.9550975,-0.008436561,0.007421451
22,187.64341719560858,,-1.4898762,-0.0066782534,0.009164077
23,238.04916731255136,,-3.8840854,-0.0026147275,0.00935386
24,301.9951720402016,,-3.7214296,-0.006274707,0.021506956
