,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,19.697613,0.34345347,13.211574,4.179248
1,1.2686251981032597,19.704952,0.35119036,13.122565,4.2446027
2,1.609409893262535,19.727962,0.346123,12.847401,4.095637
3,2.041737944669529,19.810886,0.33165082,11.902706,3.6358209
4,2.5902002045313237,19.998322,0.31664482,10.015472,2.920919
5,3.285993247600654,20.306293,0.3125977,7.5419383,2.171423
6,4.168693834703354,20.664597,0.3204997,5.422028,1.6005347
7,5.288510041882381,21.027061,0.3406308,3.8830726,1.2182462
8,6.709137099554112,21.441671,0.36725333,2.6505234,0.896547
9,8.511380382023763,21.883242,0.39860156,1.7648325,0.6479152
10,10.797751623277094,22.349962,0.43449292,1.1481942,0.45948753
11,13.698299792149703,22.823093,0.47441813,0.7426131,0.3244887
12,17.378008287493753,23.32468,0.52312684,0.46787307,0.2254295
13,22.04617920636185,23.868555,0.58629876,0.2835163,0.15309912
14,27.968338463090777,24.468931,0.67779595,0.16308995,0.10181267
15,35.48133892335755,25.151358,0.8077989,0.08698757,0.06471965
16,45.012520620613365,25.963196,0.9854723,0.04118334,0.037380207
17,57.104017889452685,26.991371,1.4161686,0.015975378,0.020837316
18,72.44359600749898,28.824532,4.748184,0.0029524842,0.01291192
19,91.90377133632595,,-2.7144608,-0.0035009733,0.008752821
20,116.59144011798311,,-1.3464295,-0.006773753,0.008400181
21,147.91083881682073,,-0.92545396,-0.008545754,0.007284183
22,187.64341719560858,,-1.4397324,-0.0066871736,0.008867477
23,238.04916731255136,,-3.6434176,-0.002779217,0.009326251
24,301.9951720402016,,-3.7861776,-0.004381662,0.015279723
