,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,21.552893,0.34880936,2.3924506,0.7686113
1,1.2686251981032597,21.747116,0.36313447,2.0005708,0.6691093
2,1.609409893262535,21.9076,0.38275298,1.7256769,0.60835034
3,2.041737944669529,22.049814,0.38936424,1.5138214,0.54288316
4,2.5902002045313237,22.200298,0.37198147,1.317894,0.45152047
5,3.285993247600654,22.391392,0.34123725,1.1052055,0.3473563
6,4.168693834703354,22.65942,0.32724681,0.86344004,0.26024553
7,5.288510041882381,23.029716,0.34050974,0.6139227,0.19253908
8,6.709137099554112,23.449652,0.3665104,0.4170032,0.14076717
9,8.511380382023763,23.877104,0.39751548,0.28129274,0.102988385
10,10.797751623277094,24.337006,0.43687803,0.1841612,0.0741027
11,13.698299792149703,24.82209,0.48601976,0.11780517,0.052734394
12,17.378008287493753,25.33233,0.53543824,0.073632136,0.036312193
13,22.04617920636185,25.871416,0.5974612,0.04481603,0.024661459
14,27.968338463090777,26.489674,0.7290043,0.025358928,0.017026942
15,35.48133892335755,27.266281,1.0380521,0.01240189,0.011857216
16,45.012520620613365,28.40165,1.8084003,0.004358533,0.007259565
17,57.104017889452685,32.132133,36.61318,0.00014032847,0.0047321543
18,72.44359600749898,,-2.4660864,-0.0015846258,0.0035992393
19,91.90377133632595,,-1.5166444,-0.0020908064,0.0029206078
20,116.59144011798311,,-1.3383998,-0.002225209,0.0027430414
21,147.91083881682073,,-1.1323347,-0.0020699867,0.002158828
22,187.64341719560858,,-3.300199,-0.001594955,0.0048480183
23,238.04916731255136,31.497463,25.547634,0.0002517763,0.005924357
24,301.9951720402016,,-4.1325965,-0.0017554688,0.0066817743
