,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,19.694199,0.3456821,13.253186,4.219616
1,1.2686251981032597,19.701578,0.35344255,13.163423,4.2851233
2,1.609409893262535,19.724901,0.3483194,12.883659,4.133259
3,2.041737944669529,19.808434,0.33371842,11.929625,3.6667614
4,2.5902002045313237,19.996708,0.3185215,10.030362,2.9425988
5,3.285993247600654,20.305458,0.31424728,7.5477414,2.1845613
6,4.168693834703354,20.66399,0.32201818,5.425051,1.6090143
7,5.288510041882381,21.026636,0.3417677,3.8845952,1.2227916
8,6.709137099554112,21.44137,0.36793852,2.6512578,0.89846855
9,8.511380382023763,21.882935,0.39902672,1.7653326,0.64879006
10,10.797751623277094,22.349157,0.43512303,1.1490461,0.4604953
11,13.698299792149703,22.821796,0.47496343,0.7435004,0.32524982
12,17.378008287493753,23.323511,0.5227195,0.46837664,0.2254964
13,22.04617920636185,23.867239,0.5851766,0.28385997,0.15299131
14,27.968338463090777,24.467022,0.6754624,0.16337702,0.101640746
15,35.48133892335755,25.149881,0.8037425,0.08710588,0.064482234
16,45.012520620613365,25.963184,0.98002005,0.041183818,0.037173826
17,57.104017889452685,26.99666,1.4171312,0.015897768,0.02075018
18,72.44359600749898,28.85972,4.904246,0.002858327,0.012910998
19,91.90377133632595,,-2.6852164,-0.00354793,0.008774655
20,116.59144011798311,,-1.3746053,-0.0067003733,0.008483063
21,147.91083881682073,,-0.9520517,-0.008455311,0.0074142255
22,187.64341719560858,,-1.4999865,-0.006640331,0.009173874
23,238.04916731255136,,-3.7586498,-0.00268757,0.009303949
24,301.9951720402016,,-3.551589,-0.0065574083,0.021450164
