,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,19.692745,0.3436145,13.270957,4.2000012
1,1.2686251981032597,19.7,0.35148662,13.1825695,4.267608
2,1.609409893262535,19.723219,0.34665173,12.903644,4.11985
3,2.041737944669529,19.806671,0.33244824,11.949009,3.6587405
4,2.5902002045313237,19.994926,0.31764486,10.046844,2.939322
5,3.285993247600654,20.303778,0.31369627,7.5594316,2.1841083
6,4.168693834703354,20.662554,0.32175446,5.4322305,1.6098242
7,5.288510041882381,21.025557,0.34168032,3.8884594,1.2236952
8,6.709137099554112,21.4406,0.36801842,2.6531422,0.89930236
9,8.511380382023763,21.882504,0.3992521,1.7660334,0.64941424
10,10.797751623277094,22.349432,0.43479085,1.1487542,0.4600269
11,13.698299792149703,22.823208,0.47286704,0.74253505,0.3233938
12,17.378008287493753,23.326057,0.51907814,0.4672797,0.22340113
13,22.04617920636185,23.870844,0.5818772,0.2829193,0.15162456
14,27.968338463090777,24.47138,0.67265403,0.16272262,0.100812726
15,35.48133892335755,25.154028,0.8007436,0.08677389,0.06399679
16,45.012520620613365,25.967815,0.9792193,0.041008543,0.036985375
17,57.104017889452685,27.002567,1.42074,0.015811505,0.020690145
18,72.44359600749898,28.859497,4.8854713,0.002858917,0.012864227
19,91.90377133632595,,-2.708217,-0.0035096053,0.008754219
20,116.59144011798311,,-1.3837413,-0.0066673863,0.008497402
21,147.91083881682073,,-0.9592325,-0.008374866,0.007399075
22,187.64341719560858,,-1.5360814,-0.006524718,0.009231063
23,238.04916731255136,,-4.059209,-0.0025020998,0.009354525
24,301.9951720402016,,-3.6552927,-0.0063081854,0.021237446
