,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,21.551838,0.34693685,2.3947747,0.7652279
1,1.2686251981032597,21.746225,0.3615426,2.0022116,0.66672254
2,1.609409893262535,21.90684,0.38142192,1.7268882,0.60666025
3,2.041737944669529,22.04909,0.3883326,1.5148319,0.5418062
4,2.5902002045313237,22.199516,0.37130553,1.3188448,0.45102522
5,3.285993247600654,22.39054,0.3408032,1.1060742,0.34718713
6,4.168693834703354,22.658648,0.3267163,0.8640536,0.26000828
7,5.288510041882381,23.029219,0.33998686,0.61420435,0.19233163
8,6.709137099554112,23.449389,0.3660429,0.41710457,0.1406218
9,8.511380382023763,23.876757,0.39709538,0.28138265,0.102912426
10,10.797751623277094,24.33659,0.43676066,0.1842316,0.07411111
11,13.698299792149703,24.821644,0.48670483,0.11785352,0.052830398
12,17.378008287493753,25.331835,0.5369727,0.07366578,0.0364329
13,22.04617920636185,25.870394,0.5982173,0.044858284,0.02471595
14,27.968338463090777,26.487116,0.72799075,0.025418712,0.017043356
15,35.48133892335755,27.26064,1.0363798,0.012466485,0.011899772
16,45.012520620613365,28.389933,1.8011658,0.0044058193,0.0073089683
17,57.104017889452685,31.939754,30.877884,0.00016753197,0.004764539
18,72.44359600749898,,-2.4840472,-0.0015795069,0.0036137414
19,91.90377133632595,,-1.5231875,-0.0020943666,0.0029382026
20,116.59144011798311,,-1.3663288,-0.0022053055,0.0027752344
21,147.91083881682073,,-1.1471739,-0.0020428314,0.0021584274
22,187.64341719560858,,-3.4413476,-0.0015263527,0.004837925
23,238.04916731255136,31.685743,30.25645,0.00021169116,0.0058992445
24,301.9951720402016,,-5.005706,-0.0010042158,0.0046298625
