,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,21.5529,0.34809226,2.3924341,0.7670259
1,1.2686251981032597,21.747149,0.3624054,2.00051,0.66774565
2,1.609409893262535,21.907612,0.38206658,1.7256588,0.60725296
3,2.041737944669529,22.049702,0.3888483,1.513978,0.54221994
4,2.5902002045313237,22.199936,0.37178814,1.3183355,0.451437
5,3.285993247600654,22.3907,0.34139153,1.1059114,0.3477353
6,4.168693834703354,22.658508,0.32756853,0.86416435,0.26071993
7,5.288510041882381,23.028732,0.34115255,0.61447895,0.19307734
8,6.709137099554112,23.448439,0.36726654,0.41746965,0.14121537
9,8.511380382023763,23.87533,0.39781463,0.28175277,0.10323445
10,10.797751623277094,24.334848,0.4370637,0.18452734,0.07428158
11,13.698299792149703,24.819725,0.48710153,0.11806189,0.052966937
12,17.378008287493753,25.33001,0.5374185,0.07378979,0.036524523
13,22.04617920636185,25.870178,0.599256,0.044867188,0.024763778
14,27.968338463090777,26.488333,0.73061764,0.025390262,0.017085709
15,35.48133892335755,27.262299,1.0383888,0.012447442,0.011904627
16,45.012520620613365,28.394869,1.803324,0.0043858388,0.0072845398
17,57.104017889452685,32.01272,32.81103,0.00015664364,0.004733783
18,72.44359600749898,,-2.4902425,-0.001562525,0.0035838047
19,91.90377133632595,,-1.5240268,-0.0020724637,0.002909077
20,116.59144011798311,,-1.3772702,-0.002204678,0.0027966623
21,147.91083881682073,,-1.1723171,-0.0020399732,0.002202649
22,187.64341719560858,,-3.4367416,-0.0015422868,0.004881887
23,238.04916731255136,31.753809,31.935781,0.00019882746,0.0058482997
24,301.9951720402016,,-4.237493,-0.0016379016,0.006392526
