,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,20.242334,0.31000426,7.999559,2.28407
1,1.2686251981032597,20.284416,0.33887532,7.695435,2.4018662
2,1.609409893262535,20.3249,0.34957615,7.4137907,2.3870296
3,2.041737944669529,20.409431,0.34302586,6.8584776,2.1668572
4,2.5902002045313237,20.582933,0.32658446,5.8455706,1.7583208
5,3.285993247600654,20.8641,0.3142353,4.5119057,1.305842
6,4.168693834703354,21.200075,0.3183106,3.3110821,0.9707261
7,5.288510041882381,21.56061,0.3386568,2.3755074,0.7409551
8,6.709137099554112,21.975662,0.36526325,1.6208199,0.54527605
9,8.511380382023763,22.415741,0.39415812,1.0806956,0.39232826
10,10.797751623277094,22.884089,0.4290867,0.70204455,0.2774504
11,13.698299792149703,23.362675,0.470286,0.4517834,0.19568972
12,17.378008287493753,23.862003,0.5199586,0.2852322,0.13659757
13,22.04617920636185,24.39255,0.58142745,0.17497656,0.09370248
14,27.968338463090777,24.986923,0.668388,0.10121168,0.062306732
15,35.48133892335755,25.674812,0.79556715,0.05371246,0.039357506
16,45.012520620613365,26.48819,0.96218115,0.025393603,0.022503853
17,57.104017889452685,27.498661,1.3166176,0.010012345,0.012141468
18,72.44359600749898,29.225582,3.7953491,0.002040642,0.0071333614
19,91.90377133632595,,-3.077225,-0.0016601165,0.00470515
20,116.59144011798311,,-1.2877393,-0.00358927,0.0042570597
21,147.91083881682073,,-0.94396067,-0.0045512235,0.003956924
22,187.64341719560858,,-1.220447,-0.0036029697,0.0040500015
23,238.04916731255136,,-4.467771,-0.00076211646,0.0031360858
24,301.9951720402016,,-16.613497,-0.0003200255,0.0048969006
