,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,20.242735,0.30865058,7.9966097,2.2732577
1,1.2686251981032597,20.284855,0.33770373,7.692333,2.3925974
2,1.609409893262535,20.325253,0.34863812,7.411377,2.3798494
3,2.041737944669529,20.409592,0.34233373,6.8574624,2.162165
4,2.5902002045313237,20.582846,0.32607907,5.8460417,1.7557412
5,3.285993247600654,20.863855,0.31378826,4.512919,1.3042772
6,4.168693834703354,21.200014,0.3178587,3.3112655,0.9694017
7,5.288510041882381,21.561052,0.3381009,2.3745394,0.73943734
8,6.709137099554112,21.976774,0.36492696,1.6191616,0.5442167
9,8.511380382023763,22.417448,0.3942252,1.0789992,0.39177904
10,10.797751623277094,22.886433,0.42882887,0.70053035,0.27668566
11,13.698299792149703,23.365654,0.47000834,0.45054543,0.19503827
12,17.378008287493753,23.86585,0.5200761,0.2842232,0.13614513
13,22.04617920636185,24.398663,0.57673556,0.17399418,0.0924245
14,27.968338463090777,24.995892,0.66067135,0.10037906,0.061080743
15,35.48133892335755,25.685114,0.7969331,0.05320524,0.03905278
16,45.012520620613365,26.4998,0.96653235,0.025123503,0.022365173
17,57.104017889452685,27.50916,1.3162107,0.009915991,0.012020906
18,72.44359600749898,29.251028,3.8629858,0.0019933742,0.007092309
19,91.90377133632595,,-3.0353477,-0.0016836531,0.004706919
20,116.59144011798311,,-1.2824038,-0.0036021334,0.0042546154
21,147.91083881682073,,-0.93479586,-0.0045611057,0.0039270157
22,187.64341719560858,,-1.1430477,-0.0037372634,0.0039345385
23,238.04916731255136,,-3.402829,-0.0009907099,0.0031050048
24,301.9951720402016,,-15.164096,-0.00040012848,0.005588454
