,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,19.693485,0.344036,13.261902,4.202284
1,1.2686251981032597,19.700768,0.351608,13.173262,4.266068
2,1.609409893262535,19.724068,0.34625548,12.893566,4.111927
3,2.041737944669529,19.807673,0.33133167,11.937991,3.64309
4,2.5902002045313237,19.996134,0.3157517,10.035671,2.9185543
5,3.285993247600654,20.305143,0.3113017,7.5499296,2.1647117
6,4.168693834703354,20.663797,0.3193079,5.42602,1.5957569
7,5.288510041882381,21.026537,0.33939672,3.8849485,1.2144191
8,6.709137099554112,21.441296,0.3662271,2.6514397,0.89435077
9,8.511380382023763,21.883026,0.3979697,1.7651825,0.6470164
10,10.797751623277094,22.349611,0.43402043,1.1485643,0.4591358
11,13.698299792149703,22.822662,0.47348842,0.74290854,0.32398164
12,17.378008287493753,23.324728,0.5214546,0.46785212,0.2246988
13,22.04617920636185,23.869051,0.5847499,0.28338695,0.152625
14,27.968338463090777,24.469786,0.6755602,0.16296189,0.10139716
15,35.48133892335755,25.153038,0.8040156,0.08685294,0.06431683
16,45.012520620613365,25.96582,0.97969174,0.041083954,0.03707126
17,57.104017889452685,26.998655,1.4174532,0.015868578,0.02071679
18,72.44359600749898,28.874598,4.9477015,0.002819427,0.012848132
19,91.90377133632595,,-2.6690478,-0.0035596453,0.008750619
20,116.59144011798311,,-1.2933627,-0.006662075,0.007936071
21,147.91083881682073,,-0.95383877,-0.008446401,0.007420316
22,187.64341719560858,,-1.5276922,-0.006524353,0.009180133
23,238.04916731255136,,-3.8882272,-0.0025991423,0.0093080215
24,301.9951720402016,,-3.6552927,-0.0063081854,0.021237446
