,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,21.553139,0.34728155,2.3919103,0.7650719
1,1.2686251981032597,21.747398,0.3615787,2.00005,0.66606927
2,1.609409893262535,21.907932,0.38121352,1.7251508,0.6057188
3,2.041737944669529,22.050196,0.3879374,1.5132886,0.5407034
4,2.5902002045313237,22.20072,0.37076494,1.3173841,0.44986972
5,3.285993247600654,22.391802,0.34020478,1.1047897,0.34617501
6,4.168693834703354,22.659714,0.32609922,0.8632063,0.2592627
7,5.288510041882381,23.02994,0.33933422,0.6137961,0.19183484
8,6.709137099554112,23.449863,0.36559883,0.41692156,0.14038956
9,8.511380382023763,23.87733,0.3970081,0.28123367,0.102835335
10,10.797751623277094,24.337011,0.4367237,0.18416001,0.07407604
11,13.698299792149703,24.821495,0.4862394,0.11786971,0.052787133
12,17.378008287493753,25.331171,0.5360402,0.073710866,0.036391884
13,22.04617920636185,25.870264,0.5983011,0.044863593,0.02472234
14,27.968338463090777,26.488308,0.7303699,0.02539082,0.017080294
15,35.48133892335755,27.262745,1.0395645,0.012442336,0.011913218
16,45.012520620613365,28.388641,1.8013206,0.0044110683,0.0073183044
17,57.104017889452685,31.812101,27.464151,0.000188434,0.004766517
18,72.44359600749898,,-2.4864616,-0.0015704505,0.0035965138
19,91.90377133632595,,-1.5267218,-0.0020889572,0.002937414
20,116.59144011798311,,-1.379482,-0.0022011176,0.00279663
21,147.91083881682073,,-1.1709377,-0.0020304737,0.002189812
22,187.64341719560858,,-3.3954673,-0.0015497274,0.004846526
23,238.04916731255136,32.387566,56.326263,0.000110910914,0.0057538818
24,301.9951720402016,,-4.0066223,-0.0017422423,0.006429285
