,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,19.695055,0.34626338,13.242755,4.223384
1,1.2686251981032597,19.702417,0.35412118,13.153252,4.290034
2,1.609409893262535,19.725613,0.3489437,12.875232,4.137958
3,2.041737944669529,19.808887,0.3340873,11.924643,3.6692815
4,2.5902002045313237,19.996773,0.3184162,10.029763,2.9414506
5,3.285993247600654,20.30508,0.3135429,7.55037,2.1804237
6,4.168693834703354,20.66345,0.32084367,5.427753,1.603944
7,5.288510041882381,21.02603,0.3405355,3.8867657,1.2190638
8,6.709137099554112,21.440487,0.3671763,2.6534162,0.89733726
9,8.511380382023763,21.881609,0.3989442,1.7674884,0.64944804
10,10.797751623277094,22.347744,0.43510595,1.1505425,0.46107692
11,13.698299792149703,22.820688,0.4744065,0.74425983,0.32520026
12,17.378008287493753,23.322678,0.52185804,0.46873698,0.22529799
13,22.04617920636185,23.867142,0.5843675,0.28388572,0.15279365
14,27.968338463090777,24.467445,0.67544186,0.16331334,0.10159804
15,35.48133892335755,25.149244,0.8039166,0.087156974,0.06453403
16,45.012520620613365,25.961872,0.98100823,0.041233625,0.03725631
17,57.104017889452685,26.992043,1.4115913,0.015965534,0.02075717
18,72.44359600749898,28.840742,4.8102403,0.0029087274,0.012886812
19,91.90377133632595,,-2.7136974,-0.0035152766,0.008786109
20,116.59144011798311,,-1.3815415,-0.0067118406,0.00854046
21,147.91083881682073,,-0.9563039,-0.008441479,0.0074351574
22,187.64341719560858,,-1.4931033,-0.0066543166,0.009151009
23,238.04916731255136,,-3.8567688,-0.0026070308,0.009260735
24,301.9951720402016,,-3.6552927,-0.0063081854,0.021237446
