,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,19.69565,0.3457822,13.235482,4.215199
1,1.2686251981032597,19.70316,0.3534493,13.144271,4.2789707
2,1.609409893262535,19.726606,0.3480982,12.863451,4.1241546
3,2.041737944669529,19.81028,0.3330321,11.90935,3.6530015
4,2.5902002045313237,19.998732,0.31703827,10.011686,2.9234428
5,3.285993247600654,20.307678,0.31178147,7.5323176,2.1629906
6,4.168693834703354,20.666325,0.31908217,5.413402,1.5909207
7,5.288510041882381,21.028885,0.33909306,3.8765588,1.2107123
8,6.709137099554112,21.44327,0.3659386,2.6466236,0.8920231
9,8.511380382023763,21.884508,0.39775896,1.762775,0.6457918
10,10.797751623277094,22.350729,0.43410653,1.147382,0.4587542
11,13.698299792149703,22.823708,0.47375023,0.7421931,0.3238486
12,17.378008287493753,23.325718,0.5216277,0.46742597,0.22456868
13,22.04617920636185,23.870104,0.5848066,0.28311193,0.15249167
14,27.968338463090777,24.470964,0.6760473,0.1627849,0.101360075
15,35.48133892335755,25.154299,0.80483294,0.08675216,0.06430752
16,45.012520620613365,25.967602,0.9817006,0.041016597,0.037086375
17,57.104017889452685,27.000582,1.4157547,0.015840434,0.020655263
18,72.44359600749898,28.871935,4.9011374,0.0028263512,0.012758472
19,91.90377133632595,,-2.616847,-0.0035948018,0.00866421
20,116.59144011798311,,-1.3619219,-0.006748022,0.00846456
21,147.91083881682073,,-0.9405824,-0.008504957,0.0073679155
22,187.64341719560858,,-1.3351018,-0.006982708,0.008586456
23,238.04916731255136,,-3.0805576,-0.0028542741,0.008098428
24,301.9951720402016,,-4.7193894,-0.0046098405,0.020037677
