,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,21.551928,0.34697914,2.3945765,0.76525784
1,1.2686251981032597,21.746372,0.36118892,2.0019393,0.66597974
2,1.609409893262535,21.907022,0.38076636,1.7265962,0.6055152
3,2.041737944669529,22.049232,0.387519,1.514632,0.5405997
4,2.5902002045313237,22.199505,0.37046134,1.3188592,0.45000467
5,3.285993247600654,22.39028,0.3400186,1.1063389,0.34647068
6,4.168693834703354,22.658182,0.3259976,0.86442447,0.25954765
7,5.288510041882381,23.028725,0.3392649,0.61448306,0.19201031
8,6.709137099554112,23.44882,0.36517316,0.41732296,0.14036112
9,8.511380382023763,23.875748,0.39578453,0.28164425,0.10266807
10,10.797751623277094,24.335377,0.4352219,0.18443753,0.07393256
11,13.698299792149703,24.820705,0.48567075,0.117955364,0.05276371
12,17.378008287493753,25.331114,0.536004,0.0737148,0.03639137
13,22.04617920636185,25.870258,0.5975736,0.044863876,0.024692433
14,27.968338463090777,26.4883,0.7290328,0.025390994,0.01704914
15,35.48133892335755,27.26211,1.0391338,0.012449619,0.011915253
16,45.012520620613365,28.384968,1.7915567,0.0044260165,0.0073033017
17,57.104017889452685,31.805023,27.19501,0.00018966656,0.004750679
18,72.44359600749898,,-2.4986088,-0.001572367,0.0036184944
19,91.90377133632595,,-1.5231587,-0.002085631,0.0029258921
20,116.59144011798311,,-1.3648473,-0.002203856,0.002770403
21,147.91083881682073,,-1.1649078,-0.0020451248,0.002194255
22,187.64341719560858,,-3.3768904,-0.0015551226,0.0048367907
23,238.04916731255136,31.899246,36.54562,0.0001739008,0.005853459
24,301.9951720402016,,-4.237493,-0.0016379016,0.006392526
