,R_ref,SB_mag,SB_mag_err,SB_fdens,SB_fdens_err
0,1.0,19.69585,0.34511393,13.233053,4.2062807
1,1.2686251981032597,19.703295,0.35269988,13.142634,4.2693663
2,1.609409893262535,19.726587,0.34729233,12.86367,4.1146774
3,2.041737944669529,19.809986,0.3322858,11.912578,3.6458032
4,2.5902002045313237,19.998024,0.31665224,10.018228,2.9217908
5,3.285993247600654,20.306465,0.31228095,7.540743,2.168879
6,4.168693834703354,20.664663,0.32065296,5.421694,1.6012013
7,5.288510041882381,21.026842,0.34118968,3.8838563,1.2204915
8,6.709137099554112,21.441288,0.36822578,2.6514604,0.89923877
9,8.511380382023763,21.882748,0.3998722,1.7656351,0.6502762
10,10.797751623277094,22.34915,0.43586612,1.1490526,0.46128437
11,13.698299792149703,22.822174,0.4753133,0.74324167,0.32537615
12,17.378008287493753,23.32445,0.52297556,0.46797234,0.22541212
13,22.04617920636185,23.868956,0.585087,0.28341177,0.15272637
14,27.968338463090777,24.468796,0.6762707,0.16311055,0.10159641
15,35.48133892335755,25.150095,0.8053433,0.08708878,0.06459798
16,45.012520620613365,25.961166,0.9808383,0.041260384,0.037274033
17,57.104017889452685,26.989634,1.4100822,0.016000979,0.020781012
18,72.44359600749898,28.829071,4.754528,0.0029401644,0.012875222
19,91.90377133632595,,-2.703565,-0.0035147327,0.008751949
20,116.59144011798311,,-1.3714079,-0.006726489,0.008496318
21,147.91083881682073,,-0.94660205,-0.008486391,0.0073988833
22,187.64341719560858,,-1.4658666,-0.0067619793,0.009129437
23,238.04916731255136,,-3.701448,-0.0027187134,0.009268528
24,301.9951720402016,,-3.379994,-0.006827774,0.021255473
