#Table1
ra,dec,u,g,r,i,z,type,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,flags,Column1
201.157005667666,48.7093792114416,20.7298,18.89261,18.09382,17.80986,17.644,6,1.431778,1.237306,1.198768,1.031042,1.263257,79792439882,STATIONARY NODEBLEND_MOVING MOVED BINNED1 DEBLEND_PRUNED MANYPETRO NODEBLEND BLENDED BRIGHT 
201.205257067537,48.4576613247087,22.1356,20.09848,18.09409,17.55419,17.18696,3,1.845321,1.64967,1.436775,1.424478,1.359798,35253360398608,DEBLENDED_AT_EDGE STATIONARY BINNED1 SATURATED INTERP COSMIC_RAY NOPETRO CHILD 
201.42426943952,48.8213352137823,21.08248,18.93518,18.09499,17.84677,17.60854,6,1.890934,1.596283,1.517891,1.352608,1.426885,68987912778,STATIONARY BINNED1 MANYPETRO NODEBLEND BLENDED BRIGHT 
201.156996153559,48.7093832604577,20.7592,18.89834,18.09777,17.81404,17.64616,6,1.431848,1.237415,1.199508,1.031803,1.264003,4467101532680,DEBLEND_UNASSIGNED_FLUX STATIONARY BINNED1 DEBLEND_PRUNED MANYPETRO BLENDED 
201.424280941224,48.8213370515972,21.09515,18.89669,18.10006,17.84036,17.60704,6,1.60167,1.244965,1.206142,1.054867,1.140272,68987912266,STATIONARY BINNED1 NODEBLEND BLENDED BRIGHT 
201.424263468236,48.8213657078535,21.3883,18.94477,18.10073,17.85143,17.65165,6,1.890952,1.597464,1.51236,1.350625,1.424153,72092847398064144,MAYBE_CR DEBLENDED_AT_EDGE STATIONARY BINNED1 INTERP COSMIC_RAY CHILD 
201.251919483875,48.8421581738593,19.3737,18.42765,18.10395,18.01115,17.90538,6,1.534997,1.162926,1.230055,1.015882,1.359398,68987912706,STATIONARY BINNED1 MANYPETRO BRIGHT 
201.251910941707,48.8421610858374,19.37651,18.43198,18.10657,18.01556,17.92531,6,1.533922,1.164547,1.231928,1.016556,1.359296,68988043776,STATIONARY BINNED1 INTERP MANYPETRO 
201.554474216121,48.7617345623354,20.8763,19.00589,18.10749,17.76622,17.5851,6,1.458164,1.174029,1.15189,1.106878,0.9819328,6814838161928,DEBLEND_UNASSIGNED_FLUX BAD_MOVING_FIT_CHILD PEAKS_TOO_CLOSE STATIONARY NODEBLEND_MOVING MOVED BINNED2 BINNED1 DEBLEND_PRUNED INTERP MANYPETRO BLENDED 
201.424273048328,48.8213410142953,21.22695,18.91142,18.10838,17.85252,17.6255,6,1.604997,1.246395,1.208244,1.053756,1.152248,35253393555472,DEBLENDED_AT_EDGE STATIONARY BINNED1 DEBLENDED_AS_PSF CHILD 
201.156996422338,48.7093832893503,20.81849,18.90001,18.10951,17.83963,17.68366,6,1.431848,1.237415,1.199508,1.031803,1.264003,35253360132624,DEBLENDED_AT_EDGE STATIONARY BINNED1 INTERP MANYPETRO CHILD 
201.716153121434,48.3147447543301,20.67955,18.8784,18.11094,17.84022,17.68121,6,1.480696,1.376396,1.145444,1.27432,1.083368,68988043266,STATIONARY BINNED1 INTERP BRIGHT 
201.554474239777,48.7617345722544,20.94066,19.01338,18.11279,17.77054,17.59579,6,1.458164,1.174029,1.15189,1.106878,0.9819328,35253360136208,DEBLENDED_AT_EDGE STATIONARY BINNED1 INTERP COSMIC_RAY CHILD 
201.716155786448,48.3147476030564,20.72534,18.88093,18.11285,17.83992,17.68691,6,1.480927,1.376318,1.146914,1.274931,1.083392,68988043264,STATIONARY BINNED1 INTERP 
201.591304907255,48.5444344464369,19.43572,18.39326,18.11872,18.01577,18.04485,6,1.781748,1.589116,1.574916,1.465141,1.353002,68988043776,STATIONARY BINNED1 INTERP MANYPETRO 
201.591290274751,48.5444248476504,19.40058,18.38909,18.11951,18.01143,18.03495,6,1.781373,1.589146,1.573784,1.465042,1.352709,68988043778,STATIONARY BINNED1 INTERP MANYPETRO BRIGHT 
201.640262207382,48.5717653770176,19.41714,18.41376,18.15408,18.0586,18.08297,6,1.329275,1.350101,1.115764,1.150081,1.00601,68987912778,STATIONARY BINNED1 MANYPETRO NODEBLEND BLENDED BRIGHT 
201.148807228297,48.9260621513603,18.85012,18.13242,18.15506,18.11168,17.85027,6,1.818428,1.609681,1.365045,1.505954,1.434199,68987912704,STATIONARY BINNED1 MANYPETRO 
201.148807457509,48.9260662412331,18.82149,18.1302,18.15521,18.10639,17.85196,6,1.822246,1.609965,1.364868,1.505823,1.432673,68987912706,STATIONARY BINNED1 MANYPETRO BRIGHT 
201.938544354301,48.931815537534,19.80309,18.62497,18.16074,18.01712,17.92626,6,1.731806,1.643139,1.471787,1.436686,1.345407,68987912706,STATIONARY BINNED1 MANYPETRO BRIGHT 
201.640244180155,48.5717690715158,19.43008,18.41567,18.1614,18.06504,18.08956,6,1.329602,1.35039,1.116716,1.150522,1.00642,69055021640,STATIONARY BINNED1 DEBLEND_PRUNED MANYPETRO NODEBLEND BLENDED 
201.938535027334,48.9318196565401,19.82166,18.62815,18.16499,18.02539,17.93053,6,1.731785,1.642826,1.472361,1.437086,1.345344,68987912704,STATIONARY BINNED1 MANYPETRO 
201.545180326167,49.0736108903075,21.89751,19.34311,18.1665,17.69526,17.43348,6,1.570488,1.193469,1.190074,1.098776,1.119081,68987912450,STATIONARY BINNED1 NOPETRO BRIGHT 
201.454079866081,48.9348589527912,19.5267,18.48561,18.17207,18.05749,18.00915,6,1.852426,1.605635,1.495345,1.418328,1.358222,68987912704,STATIONARY BINNED1 MANYPETRO 
201.640266214691,48.5717630434045,19.35857,18.44621,18.1721,18.06285,18.03326,6,1.745052,1.591443,1.548368,1.499241,1.340012,68987912266,STATIONARY BINNED1 NODEBLEND BLENDED BRIGHT 
201.545167476192,49.0736056946853,22.19987,19.34403,18.17304,17.70221,17.42969,6,1.570772,1.193795,1.190528,1.100634,1.118833,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
201.454075072525,48.9348553476992,19.49112,18.48567,18.17452,18.05418,17.98244,6,1.852443,1.604834,1.495326,1.418521,1.357578,68987912706,STATIONARY BINNED1 MANYPETRO BRIGHT 
201.640280866534,48.5717733145395,19.3967,18.45189,18.17554,18.07093,18.04025,6,1.746347,1.591439,1.546992,1.499226,1.341159,35253360136208,DEBLENDED_AT_EDGE STATIONARY BINNED1 INTERP COSMIC_RAY CHILD 
201.640280866535,48.5717733145375,19.39664,18.45199,18.17558,18.0709,18.0402,6,1.746347,1.591439,1.546992,1.499226,1.341159,68987912200,STATIONARY BINNED1 BLENDED 
201.45404779163,48.934863420986,19.46737,18.4526,18.1797,18.04044,17.96963,6,1.85365,1.64853,1.445365,1.410897,1.35709,68987912706,STATIONARY BINNED1 MANYPETRO BRIGHT 
201.454048986617,48.9348691226773,19.51278,18.45639,18.18907,18.05666,17.97224,6,1.853713,1.648064,1.445451,1.410498,1.358829,68987912704,STATIONARY BINNED1 MANYPETRO 
201.893669938967,48.5367231230608,22.00516,19.52559,18.19093,16.8794,16.1864,6,1.648596,1.65563,1.49548,1.450672,1.316907,68987912962,STATIONARY BINNED1 MANYPETRO NOPETRO BRIGHT 
201.391153730541,48.4086552876873,21.7056,19.70808,18.19231,16.50817,15.56287,6,1.784625,1.538611,1.703536,1.426651,1.353996,68987912450,STATIONARY BINNED1 NOPETRO BRIGHT 
201.893660051629,48.5367261470759,22.19096,19.54202,18.19455,16.88262,16.19441,6,1.64947,1.655699,1.495655,1.450694,1.316465,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
201.391154912838,48.4086517271518,21.91264,19.71356,18.19589,16.50934,15.56767,6,1.783859,1.539189,1.704141,1.4274,1.354109,68987912448,STATIONARY BINNED1 NOPETRO 
201.893684331469,48.536739848323,21.81811,19.54638,18.19985,16.87251,16.18266,6,1.232487,1.228996,1.157579,1.232123,1.040819,158398662447874,PSF_FLUX_INTERP INTERP_CENTER STATIONARY BINNED1 INTERP COSMIC_RAY MANYPETRO NOPETRO BRIGHT 
201.893671484677,48.5367420383153,21.83611,19.54964,18.20451,16.87581,16.18579,6,1.233766,1.229024,1.158164,1.231706,1.040834,158398662447872,PSF_FLUX_INTERP INTERP_CENTER STATIONARY BINNED1 INTERP COSMIC_RAY MANYPETRO NOPETRO 
201.461769737737,48.3764632714373,19.37987,18.48965,18.21474,18.11837,18.11529,6,1.58698,1.237208,1.157894,1.144485,1.103222,68987912778,STATIONARY BINNED1 MANYPETRO NODEBLEND BLENDED BRIGHT 
201.461768012534,48.3764684405939,19.40198,18.49739,18.21682,18.12362,18.11795,6,1.587566,1.237287,1.159092,1.146724,1.103421,35255507484688,DEBLENDED_AT_EDGE STATIONARY MOVED BINNED1 CHILD 
201.461768012534,48.3764684405939,19.40198,18.49739,18.21682,18.12362,18.11795,6,1.587566,1.237287,1.159092,1.146724,1.103421,80329310728,STATIONARY NODEBLEND_MOVING MOVED BINNED2 BINNED1 DEBLEND_PRUNED MANYPETRO BLENDED 
201.33807272388,48.4093114241353,21.84469,19.69012,18.22321,17.15428,16.60062,6,1.58698,1.213019,1.223535,1.110539,1.13442,68987912962,STATIONARY BINNED1 MANYPETRO NOPETRO BRIGHT 
201.609290516643,48.8099092905916,22.12984,19.48524,18.22329,17.67883,17.38936,6,1.846971,1.586098,1.596815,1.455669,1.44051,68987912448,STATIONARY BINNED1 NOPETRO 
201.609284002416,48.8098984553097,21.81956,19.483,18.22579,17.67732,17.38404,6,1.846862,1.585455,1.599191,1.455216,1.438649,68987912450,STATIONARY BINNED1 NOPETRO BRIGHT 
201.338069300055,48.4093216143811,22.03022,19.7069,18.22717,17.15948,16.60439,6,1.587566,1.213082,1.223743,1.111585,1.135037,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
201.338090367621,48.4093394222994,21.87729,19.64277,18.24009,17.15653,16.56903,6,1.8009,1.540644,1.633746,1.427268,1.324823,68987912266,STATIONARY BINNED1 NODEBLEND BLENDED BRIGHT 
201.918588048966,48.425819920893,21.59381,19.3204,18.24645,17.84686,17.62449,6,1.742599,1.682294,1.522312,1.460133,1.292305,2416187674880,BAD_MOVING_FIT_CHILD PEAKS_TOO_CLOSE STATIONARY NODEBLEND_MOVING MOVED BINNED1 INTERP COSMIC_RAY NOPETRO 
201.918593514243,48.42581741234,21.51148,19.31145,18.24687,17.84842,17.60509,6,1.742745,1.682223,1.52225,1.460113,1.291595,68988047690,STATIONARY BINNED1 INTERP COSMIC_RAY NOPETRO NODEBLEND BLENDED BRIGHT 
201.338092742933,48.4093423915818,22.07166,19.6537,18.24851,17.15971,16.58101,6,1.800258,1.542504,1.633775,1.427353,1.324917,2416187539456,BAD_MOVING_FIT_CHILD PEAKS_TOO_CLOSE STATIONARY NODEBLEND_MOVING MOVED BINNED1 
201.482146531531,48.4246631989833,21.83938,19.67203,18.26057,17.1408,16.53105,6,1.745495,1.586939,1.617327,1.425447,1.370147,35253360660828,DEBLENDED_AT_EDGE STATIONARY BINNED1 NOTCHECKED INTERP COSMIC_RAY NOPETRO NODEBLEND CHILD BLENDED EDGE 
201.791347313514,49.105439261173,21.41318,19.19616,18.26774,17.94226,17.80282,6,1.404113,1.28499,1.140952,1.175855,0.9749896,144115257063768906,MAYBE_EGHOST STATIONARY BINNED1 MANYPETRO NOPETRO NODEBLEND BLENDED BRIGHT 
201.791339260889,49.1054399213282,21.50969,19.20157,18.26789,17.94698,17.80784,6,1.404667,1.284287,1.141316,1.176265,0.9751128,144119803890631432,MAYBE_EGHOST DEBLEND_UNASSIGNED_FLUX PEAKS_TOO_CLOSE STATIONARY NODEBLEND_MOVING MOVED BINNED2 BINNED1 DEBLEND_PRUNED MANYPETRO NOPETRO BLENDED 
201.791339261016,49.1054399213783,21.50965,19.20205,18.26793,17.94715,17.80814,6,1.404667,1.284287,1.141316,1.176265,0.9751128,144150443583341072,MAYBE_EGHOST DEBLENDED_AT_EDGE STATIONARY MOVED BINNED1 MANYPETRO CHILD 
201.837221276978,48.3437697947926,19.69432,18.66551,18.29016,18.2213,18.16956,6,1.78895,1.685685,1.613223,1.494048,1.332456,439873639153666,TOO_FEW_GOOD_DETECTIONS PSF_FLUX_INTERP INTERP_CENTER STATIONARY BINNED1 INTERP BRIGHT 
201.837218518668,48.343774811469,19.72993,18.67394,18.2909,18.22421,18.19274,6,1.78902,1.685727,1.61332,1.494156,1.332553,158398662443008,PSF_FLUX_INTERP INTERP_CENTER STATIONARY BINNED1 INTERP 
201.87215167021,49.0165477640527,22.25795,19.8138,18.32471,17.1117,16.45096,6,1.318705,1.319905,1.163081,1.223643,0.9757061,68987912194,STATIONARY BINNED1 BRIGHT 
201.872143647996,49.016545803543,22.39046,19.81518,18.32488,17.11325,16.45513,6,1.321446,1.320646,1.163455,1.224026,0.9758187,68988043264,STATIONARY BINNED1 INTERP 
201.326554058531,48.5528482444071,22.43273,19.78225,18.32502,16.96392,16.20769,6,1.905097,1.603508,1.535993,1.365018,1.335,68987912194,STATIONARY BINNED1 BRIGHT 
201.104162333518,48.3034865187343,22.66756,19.80338,18.32899,17.42025,16.91148,6,1.554103,1.16007,1.250829,1.074616,1.286162,158398663492352,PSF_FLUX_INTERP INTERP_CENTER STATIONARY BINNED1 SUBTRACTED INTERP MANYPETRO NOPETRO 
201.326556393155,48.5528536517206,22.8702,19.79641,18.33142,16.96672,16.21738,6,1.905533,1.603462,1.53603,1.365273,1.33513,68987912448,STATIONARY BINNED1 NOPETRO 
201.326528137673,48.552857293948,22.33617,19.77502,18.33535,16.97558,16.20724,6,1.879881,1.597333,1.498237,1.351069,1.340676,68987912194,STATIONARY BINNED1 BRIGHT 
201.307034283318,48.3050223906493,22.06535,19.68571,18.34017,17.66346,17.33349,6,1.58698,1.247106,1.225794,1.084896,1.168298,68988043594,STATIONARY BINNED1 INTERP NOPETRO NODEBLEND BLENDED BRIGHT 
201.307029657006,48.3050300258219,22.31768,19.70247,18.34446,17.66867,17.33979,6,1.587566,1.247153,1.226492,1.085599,1.169353,79792570696,STATIONARY NODEBLEND_MOVING MOVED BINNED1 DEBLEND_PRUNED INTERP NOPETRO NODEBLEND BLENDED 
201.326530758069,48.5528614226951,22.74904,19.79712,18.34597,16.98451,16.21183,6,1.87986,1.597947,1.49826,1.351225,1.340837,68987912448,STATIONARY BINNED1 NOPETRO 
201.815781432286,48.2965010118297,21.87118,19.85801,18.34602,17.27723,16.68607,6,1.395611,1.258546,1.192015,1.306806,1.118862,68987912962,STATIONARY BINNED1 MANYPETRO NOPETRO BRIGHT 
201.815776094803,48.296502591315,21.99193,19.86791,18.34995,17.28123,16.68744,6,1.397003,1.258575,1.192572,1.307079,1.117924,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
201.124928314859,48.3845520800283,21.93272,19.46128,18.35582,17.87857,17.61788,6,1.552483,1.286533,1.240931,1.049433,1.263772,68987912194,STATIONARY BINNED1 BRIGHT 
201.583656116056,48.6441035745184,22.04471,19.78907,18.35691,17.40259,16.66379,6,1.424012,1.276235,1.124766,1.129989,1.005482,4512131580680,DEBLEND_UNASSIGNED_FLUX STATIONARY BAD_MOVING_FIT NODEBLEND_MOVING MOVED BINNED1 MANYPETRO NOPETRO BLENDED 
201.124927141341,48.3845579804999,21.98771,19.47152,18.35836,17.87955,17.62607,6,1.552726,1.28656,1.242546,1.050689,1.263752,68988043264,STATIONARY BINNED1 INTERP 
201.5836561164,48.6441036808151,23.17657,19.79256,18.35902,17.50481,17.01222,6,1.424012,1.276235,1.124766,1.129989,1.005482,35253360136208,DEBLENDED_AT_EDGE STATIONARY BINNED1 INTERP COSMIC_RAY CHILD 
201.585972858884,48.4274513969138,22.54557,19.7851,18.38379,17.4973,17.00527,6,1.763257,1.579991,1.596839,1.492765,1.381426,68988043776,STATIONARY BINNED1 INTERP MANYPETRO 
201.585965450829,48.4274463854401,22.17787,19.77156,18.38481,17.49378,17.00129,6,1.76274,1.580016,1.596843,1.493413,1.380394,68987912706,STATIONARY BINNED1 MANYPETRO BRIGHT 
201.344042636931,49.0256445840026,21.65456,19.43911,18.39433,18.03708,17.75661,6,1.819296,1.621904,1.376044,1.45353,1.405353,68987912450,STATIONARY BINNED1 NOPETRO BRIGHT 
201.575140821758,49.0831727346746,21.8665,19.8219,18.39892,17.08917,16.37461,6,1.562181,1.201419,1.177873,1.112522,1.112806,68987912962,STATIONARY BINNED1 MANYPETRO NOPETRO BRIGHT 
201.279874945897,48.4092258203854,20.07598,18.85602,18.40179,18.27203,18.18795,6,1.607558,1.267756,1.26286,1.075427,1.15913,68987912194,STATIONARY BINNED1 BRIGHT 
201.344048851011,49.0256638081258,21.88881,19.44484,18.40417,18.04767,17.7786,6,1.819643,1.622064,1.376065,1.453593,1.406527,68987912448,STATIONARY BINNED1 NOPETRO 
201.279862581387,48.4092398138671,20.1177,18.86489,18.40492,18.27342,18.19433,6,1.607911,1.267799,1.265116,1.075927,1.160261,68987912704,STATIONARY BINNED1 MANYPETRO 
201.575130568996,49.0831690182107,21.99954,19.82388,18.40593,17.09369,16.37477,6,1.560863,1.201125,1.178268,1.114247,1.112899,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
201.359101988804,48.7036363365409,22.91129,19.93761,18.4163,17.21809,16.52904,6,1.510279,1.145819,1.217302,1.061444,1.096085,68987912192,STATIONARY BINNED1 
201.359114661806,48.7036350453111,22.98399,19.92832,18.41775,17.21626,16.52351,6,1.510465,1.145737,1.216389,1.060909,1.0944,68987912194,STATIONARY BINNED1 BRIGHT 
201.460121014415,49.021524616469,19.55,18.66496,18.41978,18.29117,18.25025,6,1.824867,1.593966,1.413407,1.41558,1.385767,68987912706,STATIONARY BINNED1 MANYPETRO BRIGHT 
201.771442815559,48.616750151613,18.7267,18.52181,18.4255,18.21553,18.16766,6,1.297584,1.40247,1.141662,1.208076,0.9967985,68987912194,STATIONARY BINNED1 BRIGHT 
201.46011959841,49.0215327002001,19.59489,18.6705,18.42958,18.3101,18.25082,6,1.8248,1.593609,1.413504,1.415646,1.384713,68988043776,STATIONARY BINNED1 INTERP MANYPETRO 
201.771432999262,48.6167550229832,18.73538,18.52818,18.43377,18.21674,18.17391,6,1.296951,1.403247,1.141542,1.206793,0.9969148,68987912192,STATIONARY BINNED1 
201.388733804635,48.5984378924389,22.14268,19.82354,18.44129,17.76104,17.42013,6,1.907654,1.592887,1.592999,1.36486,1.31176,17661174088010,INTERP_CENTER STATIONARY BINNED1 INTERP NOPETRO NODEBLEND BLENDED BRIGHT 
201.840356453685,48.8142372612834,19.75663,18.8242,18.44446,18.31908,18.25913,6,1.773962,1.604979,1.471393,1.485189,1.377237,68987912706,STATIONARY BINNED1 MANYPETRO BRIGHT 
201.840355192134,48.814242128835,19.80119,18.8265,18.45146,18.31925,18.27855,6,1.775383,1.604511,1.47152,1.48511,1.377773,68987912704,STATIONARY BINNED1 MANYPETRO 
201.388738568242,48.5984403881363,22.42544,19.83444,18.4517,17.76903,17.44085,6,1.90797,1.592796,1.593308,1.365019,1.313092,22069958017288,INTERP_CENTER DEBLEND_UNASSIGNED_FLUX STATIONARY NODEBLEND_MOVING MOVED BINNED1 INTERP NOPETRO BLENDED 
201.388738568242,48.5984403881363,22.53022,19.83438,18.45175,17.76907,17.44091,6,1.90797,1.592796,1.593308,1.365019,1.313092,123250797576536,DEBLEND_NOPEAK DEBLENDED_AT_EDGE INTERP_CENTER STATIONARY BAD_MOVING_FIT MOVED BINNED1 INTERP NOPETRO NODEBLEND CHILD BLENDED 
201.38698481736,49.1160976792388,20.36579,19.06582,18.45546,18.26159,18.10579,6,1.498145,1.142153,1.253941,1.041794,1.139619,68987912778,STATIONARY BINNED1 MANYPETRO NODEBLEND BLENDED BRIGHT 
201.107464928549,48.8114719461125,22.34406,19.71565,18.46621,17.92689,17.63663,6,1.410786,1.233115,1.192755,1.048646,1.282279,68988043850,STATIONARY BINNED1 INTERP MANYPETRO NODEBLEND BLENDED BRIGHT 
201.386978974386,49.1161008078865,20.40013,19.07699,18.46655,18.28113,18.14291,6,1.498386,1.142288,1.254568,1.04223,1.139004,79725330952,STATIONARY NODEBLEND_MOVING MOVED BINNED1 MANYPETRO BLENDED 
201.714446146991,48.8318153845575,20.15067,18.93722,18.46784,18.26765,18.16683,6,1.773962,1.570095,1.517933,1.47403,1.403345,68987912194,STATIONARY BINNED1 BRIGHT 
201.71444846437,48.831819626566,20.19524,18.94008,18.46941,18.26999,18.20082,6,1.775383,1.570607,1.517956,1.474058,1.403263,68987912704,STATIONARY BINNED1 MANYPETRO 
201.386978974495,49.11610080793,20.40134,19.07818,18.46944,18.28437,18.14561,6,1.498386,1.142288,1.254568,1.04223,1.139004,35255507485200,DEBLENDED_AT_EDGE STATIONARY MOVED BINNED1 MANYPETRO CHILD 
201.107455821666,48.8114756709166,22.41805,19.72997,18.47099,17.93345,17.64043,6,1.410831,1.233224,1.192683,1.049327,1.282307,4467034554888,DEBLEND_UNASSIGNED_FLUX STATIONARY BINNED1 INTERP MANYPETRO BLENDED 
201.107455821645,48.8114756709081,22.39445,19.73014,18.47128,17.93385,17.64059,6,1.410831,1.233224,1.192683,1.049327,1.282307,105622104309776,DEBLEND_NOPEAK DEBLENDED_AT_EDGE STATIONARY BINNED1 INTERP CHILD 
201.645837198437,48.6402990815703,20.5945,19.08325,18.49288,18.28448,18.207,6,1.38061,1.361689,1.124163,1.15641,0.9994296,68987912266,STATIONARY BINNED1 NODEBLEND BLENDED BRIGHT 
201.645827131671,48.6403048062306,20.60141,19.08334,18.49727,18.28705,18.20607,6,1.380299,1.358687,1.124756,1.157954,0.9997314,69055021128,STATIONARY BINNED1 DEBLEND_PRUNED NODEBLEND BLENDED 
201.559390394943,48.5958874234162,22.11592,19.90632,18.50802,17.39485,16.76132,6,1.422948,1.260465,1.134742,1.120626,1.003266,68987912706,STATIONARY BINNED1 MANYPETRO BRIGHT 
201.559381915912,48.595893346098,22.00551,19.92715,18.5118,17.39821,16.77038,6,1.423484,1.260593,1.136441,1.120316,1.003396,68987912704,STATIONARY BINNED1 MANYPETRO 
201.616222983664,48.4876354062115,22.07997,19.84102,18.51491,17.35641,16.73018,6,1.751564,1.591926,1.573853,1.470589,1.365851,158398662443264,PSF_FLUX_INTERP INTERP_CENTER STATIONARY BINNED1 INTERP NOPETRO 
201.616212522091,48.4876281113911,21.9276,19.8277,18.51564,17.35322,16.72876,6,1.75145,1.591921,1.572736,1.470531,1.366244,158398662443266,PSF_FLUX_INTERP INTERP_CENTER STATIONARY BINNED1 INTERP NOPETRO BRIGHT 
201.604293538521,49.0661248992206,20.30722,19.02053,18.52288,18.31924,18.26752,6,1.546432,1.213219,1.169683,1.12475,1.10097,268567042,BINNED1 INTERP MANYPETRO BRIGHT 
201.604282972861,49.0661204055629,20.34426,19.02061,18.53011,18.32711,18.25062,6,1.549323,1.21365,1.170095,1.125276,1.101133,68988043776,STATIONARY BINNED1 INTERP MANYPETRO 
201.359449452022,48.6434460489012,22.01726,19.78501,18.53635,17.91374,17.5479,6,1.560863,1.222461,1.213315,1.057044,1.096603,68987912266,STATIONARY BINNED1 NODEBLEND BLENDED BRIGHT 
201.359441912824,48.6434497070015,21.8937,19.79698,18.53834,17.91477,17.55541,6,1.555311,1.223138,1.214113,1.057577,1.097142,4615210795016,DEBLEND_UNASSIGNED_FLUX PEAKS_TOO_CLOSE STATIONARY NODEBLEND_MOVING MOVED BINNED1 BLENDED 
201.35944191282,48.6434497069998,21.89386,19.79689,18.53836,17.91478,17.55544,6,1.555311,1.223138,1.214113,1.057577,1.097142,35255507484688,DEBLENDED_AT_EDGE STATIONARY MOVED BINNED1 CHILD 
201.674542594182,48.4036723204688,21.79543,19.78175,18.53946,17.98556,17.69344,6,1.740092,1.609732,1.567811,1.526478,1.361792,68987912194,STATIONARY BINNED1 BRIGHT 
201.674551560318,48.4036777931649,22.03328,19.80154,18.54305,17.99405,17.6847,6,1.740457,1.610275,1.568516,1.526395,1.361897,68987912448,STATIONARY BINNED1 NOPETRO 
201.887066719126,48.7102423644217,22.60072,19.99708,18.55227,17.64751,17.1239,6,1.274333,1.303027,1.162173,1.232333,0.9784971,68988043522,STATIONARY BINNED1 INTERP NOPETRO BRIGHT 
201.887051676901,48.7102420816576,22.75426,20.00637,18.56216,17.65366,17.134,6,1.274348,1.304053,1.162689,1.232856,0.9784966,68988043520,STATIONARY BINNED1 INTERP NOPETRO 
201.439017267085,48.4291818342962,21.90962,19.84278,18.57067,17.94253,17.58,6,1.780642,1.557613,1.679395,1.429672,1.377378,68987912522,STATIONARY BINNED1 NOPETRO NODEBLEND BLENDED BRIGHT 
201.903436985203,48.7884770443366,20.29805,19.06778,18.57438,18.39794,18.29201,6,1.760002,1.650138,1.488338,1.460698,1.342347,68988043264,STATIONARY BINNED1 INTERP 
201.903443024777,48.7884723098174,20.2745,19.06407,18.58023,18.38371,18.28513,6,1.760701,1.649543,1.487876,1.460686,1.341536,68988043266,STATIONARY BINNED1 INTERP BRIGHT 
201.439016813604,48.4291809402478,21.86322,19.85713,18.58453,17.95188,17.60461,6,1.781633,1.558248,1.679411,1.429886,1.37779,6779874312456,DEBLEND_UNASSIGNED_FLUX BAD_MOVING_FIT_CHILD PEAKS_TOO_CLOSE BAD_MOVING_FIT NODEBLEND_MOVING MOVED BINNED1 NOPETRO BLENDED 
201.729052671675,48.4567922095326,19.83089,18.86245,18.59546,18.51947,18.45792,6,1.690464,1.625145,1.532521,1.498801,1.354635,68987912266,STATIONARY BINNED1 NODEBLEND BLENDED BRIGHT 
201.801492807351,48.3735407677912,22.74539,19.95694,18.59567,17.37872,16.69422,6,1.761664,1.672466,1.574122,1.505476,1.326028,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
201.208608846116,48.6167028104842,21.9121,19.95027,18.59573,17.96701,17.63434,6,1.848711,1.593877,1.389275,1.364221,1.357004,68987912706,STATIONARY BINNED1 MANYPETRO BRIGHT 
201.80149655741,48.3735365933987,22.3442,19.95469,18.5961,17.37772,16.68717,6,1.761288,1.672436,1.573427,1.505472,1.325932,68987912706,STATIONARY BINNED1 MANYPETRO BRIGHT 
201.439016954181,48.4291808279505,22.59892,19.88346,18.59951,17.96435,17.62827,6,1.781633,1.558248,1.679411,1.429886,1.37779,105622104178704,DEBLEND_NOPEAK DEBLENDED_AT_EDGE STATIONARY BINNED1 CHILD 
201.729061488727,48.4567985783196,19.87443,18.86774,18.59999,18.52083,18.44055,6,1.690459,1.625718,1.532516,1.498789,1.354756,69055021128,STATIONARY BINNED1 DEBLEND_PRUNED NODEBLEND BLENDED 
201.208616204394,48.616704785651,22.25578,19.96286,18.60192,17.97392,17.64124,6,1.848707,1.594472,1.387711,1.364578,1.357108,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
201.903843458064,48.3886996696659,19.74293,18.8944,18.60273,18.50987,18.46736,6,1.762611,1.689439,1.54831,1.466162,1.301185,68987912704,STATIONARY BINNED1 MANYPETRO 
201.903846856844,48.38869653174,19.70922,18.8894,18.60302,18.51181,18.43099,6,1.762614,1.689394,1.547667,1.466159,1.301167,68987912706,STATIONARY BINNED1 MANYPETRO BRIGHT 
201.915658687704,48.8978262010943,-9999,-9999,18.60986,18.53444,-9999,6,0,0,1.442297,1.457051,0,68987912454,STATIONARY BINNED1 NOPETRO EDGE BRIGHT 
201.915679301977,48.8978214127564,19.82121,18.87163,18.6135,18.51968,18.41885,6,1.736641,1.66439,1.461471,1.452803,1.341711,68987912194,STATIONARY BINNED1 BRIGHT 
201.915652104353,48.8978306273713,-9999,-9999,18.61535,18.52954,-9999,6,0,0,1.442598,1.45715,0,68987912452,STATIONARY BINNED1 NOPETRO EDGE 
201.209431471718,48.5329910598751,20.14437,19.1248,18.62004,18.41876,18.30748,6,1.851929,1.612519,1.424859,1.363121,1.357268,68987912706,STATIONARY BINNED1 MANYPETRO BRIGHT 
